TimeGenerated,Timestamp,DeviceName,ActionType,LocalIP,LocalIPType,LocalPort,RemoteIP,RemoteIPType,RemotePort,RemoteUrl,Protocol,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessCommandLine,InitiatingProcessAccountName,InitiatingProcessSHA256,Type
2026-04-28T17:54:58Z,2026-04-28T17:54:58Z,WS-HR-03,ConnectionSuccess,10.0.17.178,Private,62092,142.250.80.78,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,lwoods,f99903770d5eb77819c1ce48004e18d7c239fadd2900c972461ffb415080e858,DeviceNetworkEvents
2026-04-28T17:55:04Z,2026-04-28T17:55:04Z,WS-FINANCE-01,ConnectionSuccess,10.0.26.148,Private,56372,104.18.32.115,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,ehernandez,ee2e3b7819b6d80d24e2de9470f7ff6ca30c231517de91241a19a4ef5d63cf91,DeviceNetworkEvents
2026-04-28T17:55:20Z,2026-04-28T17:55:20Z,WS-HR-03,ConnectionSuccess,10.0.8.185,Private,63900,13.107.42.14,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,bsato,9051ab6ea54ec164164dd81ebba67ddf26138eb2051a536d566d7050f75e1f7d,DeviceNetworkEvents
2026-04-28T18:00:45Z,2026-04-28T18:00:45Z,WS-IT-01,ConnectionSuccess,10.0.4.186,Private,52519,23.40.44.17,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,1d877975d10607200418c10e4208fc3a3153d97ed94d667d86fdaaf0ca259f50,DeviceNetworkEvents
2026-04-28T18:02:20Z,2026-04-28T18:02:20Z,LAP-EXEC-01,ConnectionSuccess,10.0.27.43,Private,56974,172.217.14.110,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,rmorales,2a2d38ea2f9c5082563615e43ff29aa38f70c2924b6fc386bcc8f1bdbe938b08,DeviceNetworkEvents
2026-04-28T18:02:36Z,2026-04-28T18:02:36Z,SVR-WEB-01,ConnectionSuccess,10.0.15.83,Private,52263,104.18.32.115,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,116ef70696ce1464a4e8599ae97e2d379bdf5ec69de43930e1e36a778b05013b,DeviceNetworkEvents
2026-04-28T18:05:44Z,2026-04-28T18:05:44Z,WS-HR-03,ConnectionSuccess,10.0.13.235,Private,60804,40.99.4.34,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,8e8b4645700f00f4579d668921e5d9633bebec34cf913c24521f5d016e828e8e,DeviceNetworkEvents
2026-04-28T18:05:45Z,2026-04-28T18:05:45Z,WS-MKT-01,ConnectionSuccess,10.0.8.83,Private,58864,13.107.42.14,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,ehernandez,516c765f90a77e5bc4f31cd7b750e21d7c0ca5f823fee62f696f55283f1f0507,DeviceNetworkEvents
2026-04-28T18:07:04Z,2026-04-28T18:07:04Z,LAP-EXEC-01,ConnectionFailed,10.0.18.18,Private,56511,20.232.97.97,Public,80,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,ehernandez,70dde944695b182a78a308d37f1671d7fae44b56ca9babd4d061634e3a5e8ec5,DeviceNetworkEvents
2026-04-28T18:08:41Z,2026-04-28T18:08:41Z,WS-OPS-01,ConnectionSuccess,10.0.25.95,Private,60771,13.107.42.14,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,ehernandez,365f18c2c87ab1b6f1966eed4ede6a0abd2dee129cb55a0c10acc4d587a3bdc1,DeviceNetworkEvents
2026-04-28T18:11:16Z,2026-04-28T18:11:16Z,WS-IT-02,ConnectionFailed,10.0.26.128,Private,49958,157.240.22.35,Public,80,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,ehernandez,7d9288ad0d504e60d464e7bfad8a2d389c5733ff05a0614e8d191c0f2a7bffa2,DeviceNetworkEvents
2026-04-28T18:16:31Z,2026-04-28T18:16:31Z,WS-MKT-01,ConnectionSuccess,10.0.28.213,Private,59484,20.232.97.97,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,dkim,739ca898a25c97cc559b401a768ad59f74a97371e24d56069b394e061f430eb4,DeviceNetworkEvents
2026-04-28T18:20:54Z,2026-04-28T18:20:54Z,WS-IT-01,ConnectionSuccess,10.0.7.78,Private,51491,172.217.14.110,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,7c1b451620220b83378e31f704f0a9660bc2fbda3cee917ad19bc396dabf50b8,DeviceNetworkEvents
2026-04-28T18:28:15Z,2026-04-28T18:28:15Z,WS-MKT-01,ConnectionSuccess,10.0.12.69,Private,57743,199.232.65.69,Public,53,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,db731ded4390a9d1555fd42054d03b6d11e823bcc21d28024291f8c986dd0e99,DeviceNetworkEvents
2026-04-28T18:36:27Z,2026-04-28T18:36:27Z,WS-OPS-01,ConnectionAttempt,10.0.8.243,Private,50936,151.101.1.69,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,tnguyen,83b25ed3ab015d8450c6ece88058780377651638f952876e63543bab42a484c2,DeviceNetworkEvents
2026-04-28T18:51:09Z,2026-04-28T18:51:09Z,WS-MKT-02,ConnectionSuccess,10.0.7.54,Private,64091,104.18.32.115,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,ehernandez,3657b0097232cfcda0fbffac27bd873067f45491aa028ffdd0c332d4c8445310,DeviceNetworkEvents
2026-04-28T18:54:02Z,2026-04-28T18:54:02Z,LAP-SALES-03,ConnectionSuccess,10.0.16.123,Private,55777,40.99.4.34,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,d14e8428d07afc3ab8df4c690253ad495b6085342c7295f68a50a620abe5efd0,DeviceNetworkEvents
2026-04-28T18:59:26Z,2026-04-28T18:59:26Z,WS-OPS-01,ConnectionSuccess,10.0.6.23,Private,55028,20.232.97.97,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,dkim,8d854fb3ebf84ef966d7d62e76b0b059fb29ab6c32f4e87f5a0c4e62a9ed3a7e,DeviceNetworkEvents
2026-04-28T19:02:45Z,2026-04-28T19:02:45Z,SVR-WEB-01,ConnectionSuccess,10.0.11.241,Private,60350,157.240.22.35,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,rmorales,04b6e0ffba108415fe1d888b1e7fe30b5d3abcb8ee8f6dd173d7ed68bf508f08,DeviceNetworkEvents
2026-04-28T19:04:10Z,2026-04-28T19:04:10Z,WS-MKT-01,ConnectionSuccess,10.0.13.164,Private,52659,13.107.42.14,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,rmorales,8ea0853068b69d76beb6bffdf5021008945fb72a2f2752184458fc79ed0340f6,DeviceNetworkEvents
2026-04-28T19:07:09Z,2026-04-28T19:07:09Z,WS-IT-01,ConnectionSuccess,10.0.14.168,Private,53147,23.40.44.17,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,kpatel,04bd77d37eca89ccc0e7f610bf25c0ca1ce8cb752fd22bf9f8b6ccca2a185876,DeviceNetworkEvents
2026-04-28T19:08:48Z,2026-04-28T19:08:48Z,WS-DEV-02,ConnectionSuccess,10.0.8.5,Private,49403,199.232.65.69,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,kpatel,84f8fe0095455d5f461ae0a860f23eb8bd47d13c17c231b43b6de5a8a61eedca,DeviceNetworkEvents
2026-04-28T19:09:56Z,2026-04-28T19:09:56Z,WS-MKT-01,ConnectionSuccess,10.0.25.39,Private,51670,13.107.42.14,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,tnguyen,49637554bf87e952cd604e4b19673a694a9c3431ba3d43b236d0b2e65b2eee10,DeviceNetworkEvents
2026-04-28T19:10:12Z,2026-04-28T19:10:12Z,WS-IT-02,ConnectionSuccess,10.0.18.229,Private,57241,199.232.65.69,Public,53,,Tcp,chrome.exe,C:\Program Files,chrome.exe,bsato,44aa67ee33dd6d2b378242d8255f73a7567d4be330aa432117c2555161701e60,DeviceNetworkEvents
2026-04-28T19:10:24Z,2026-04-28T19:10:24Z,WS-IT-02,ConnectionSuccess,10.0.8.122,Private,56647,151.101.1.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,rmorales,4e4834f24ef782f05624d159a1ec2ad04907093c8dd069037f1d43a39be15309,DeviceNetworkEvents
2026-04-28T19:10:44Z,2026-04-28T19:10:44Z,WS-DEV-02,ConnectionSuccess,10.0.16.10,Private,61046,13.107.42.14,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,olopez,6b044210b439fb1fde5b264d4e7622ee5ae7af48d19edf141f3ab01f62f6bae9,DeviceNetworkEvents
2026-04-28T19:16:05Z,2026-04-28T19:16:05Z,SVR-WEB-01,ConnectionSuccess,10.0.19.75,Private,63867,199.232.65.69,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,mwhite,ce0c6f4d353e4359f07fec23088bc76a50e20202b985ab11ecd9cfbfbdce780b,DeviceNetworkEvents
2026-04-28T19:19:25Z,2026-04-28T19:19:25Z,LAP-EXEC-01,ConnectionSuccess,10.0.6.144,Private,62243,142.250.80.46,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,4354c8467cf9dd64e6252b28c722dcb3098b6be577fc111a3f6c67d91c85529b,DeviceNetworkEvents
2026-04-28T19:23:03Z,2026-04-28T19:23:03Z,WS-FINANCE-01,ConnectionSuccess,10.0.20.220,Private,52110,40.99.4.34,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,cdab66a67ed5fc9be9939f5d4b49d58145993da5dfd3c51ff7614fec8c6a1182,DeviceNetworkEvents
2026-04-28T19:24:19Z,2026-04-28T19:24:19Z,SVR-WEB-01,ConnectionSuccess,10.0.1.133,Private,50637,157.240.22.35,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,tnguyen,35a211e95a5e7d47c066f3b6ad047cef51093a7b71c724fdc35f1aff93741a28,DeviceNetworkEvents
2026-04-28T19:26:52Z,2026-04-28T19:26:52Z,WS-MKT-02,ConnectionSuccess,10.0.20.50,Private,51538,151.101.1.69,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,bee7436d2846fda2000239de3ccba02f366b085f16e1e1b9e2da2f5100387a22,DeviceNetworkEvents
2026-04-28T19:27:14Z,2026-04-28T19:27:14Z,SVR-WEB-01,ConnectionSuccess,10.0.27.32,Private,56998,23.40.44.17,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,mwhite,01cbc0203c727d404a05c763cb9e21005f1d964f174ebfe7f82312d9a8f063d1,DeviceNetworkEvents
2026-04-28T19:27:24Z,2026-04-28T19:27:24Z,WS-OPS-01,ConnectionSuccess,10.0.12.120,Private,63938,52.96.165.18,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,sthompson,034288cc2fafcf31830639da31426b814d1e9620244432f7962377276af64956,DeviceNetworkEvents
2026-04-28T19:29:05Z,2026-04-28T19:29:05Z,SVR-WEB-01,ConnectionSuccess,10.0.9.136,Private,51824,142.250.80.46,Public,80,,Tcp,code.exe,C:\Program Files,code.exe,agarcia,04f59612c80959caa8e6bb9edda70a5df17321c4d4815d0fe43bab54b17bca22,DeviceNetworkEvents
2026-04-28T19:35:29Z,2026-04-28T19:35:29Z,WS-HR-03,ConnectionSuccess,10.0.17.137,Private,57808,23.40.44.17,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,a972780cb8b6934c280907316d33dd5bbff2e1397f116b9e57f08eb255c95cfe,DeviceNetworkEvents
2026-04-28T19:37:50Z,2026-04-28T19:37:50Z,WS-HR-03,ConnectionSuccess,10.0.3.213,Private,50240,20.232.97.97,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,olopez,62161ba44d5d43c4dd9494bf3e7ffb4aeb1c9b3a151ea0ebf4644cb271333a48,DeviceNetworkEvents
2026-04-28T19:41:14Z,2026-04-28T19:41:14Z,WS-MKT-01,ConnectionAttempt,10.0.1.173,Private,50630,199.232.65.69,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,lwoods,f333c52fb0a5f62fe588067085f169fa4a497fac038a9394c84a2899c3a75092,DeviceNetworkEvents
2026-04-28T19:41:57Z,2026-04-28T19:41:57Z,WS-DEV-02,ConnectionSuccess,10.0.18.130,Private,64365,199.232.65.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,jharris,b7cdc74bb5d447b1bd44360a688352205061cbfb6baacdd9426c3a657174e158,DeviceNetworkEvents
2026-04-28T19:42:02Z,2026-04-28T19:42:02Z,WS-DEV-02,ConnectionFailed,10.0.20.84,Private,49199,172.217.14.110,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,ehernandez,9e7c5e8afe2c6db91aa4ac5618fe999d6eace813e9f23ccf4ae0ab3c81bdfa16,DeviceNetworkEvents
2026-04-28T19:46:12Z,2026-04-28T19:46:12Z,SVR-DC-01,ConnectionSuccess,10.0.27.169,Private,58620,151.101.1.69,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,mwhite,750d324b09ea93aae3dc44489de64c5f58363e5f71e02bb1cd4bdc4307363e73,DeviceNetworkEvents
2026-04-28T19:46:18Z,2026-04-28T19:46:18Z,SVR-DC-01,ConnectionSuccess,10.0.7.117,Private,65004,172.217.14.110,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,bsato,d52535d1d968a293f5bbfb89bc37a1864cf61dd154641aacbd0db4f1d997267c,DeviceNetworkEvents
2026-04-28T19:46:47Z,2026-04-28T19:46:47Z,WS-FINANCE-01,ConnectionSuccess,10.0.5.39,Private,51327,151.101.1.69,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,jharris,95a548027bc1ba0cd9845ffca307c98be42e4c8085baba5620489e396db0795d,DeviceNetworkEvents
2026-04-28T19:56:39Z,2026-04-28T19:56:39Z,WS-HR-03,ConnectionSuccess,10.0.4.129,Private,50725,142.250.80.46,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,jharris,7bf441fda4b5f101887079ffd798fe083822351cc3c5a83f24e9108eb06d77ec,DeviceNetworkEvents
2026-04-28T19:57:16Z,2026-04-28T19:57:16Z,WS-HR-03,ConnectionSuccess,10.0.25.230,Private,53151,40.99.4.34,Public,53,,Tcp,msedge.exe,C:\Program Files,msedge.exe,kpatel,a44ca554a5af672f363e34550176b056a36c421a19d23ccaf7b6b526ffb8de89,DeviceNetworkEvents
2026-04-28T19:57:23Z,2026-04-28T19:57:23Z,LAP-SALES-03,ConnectionSuccess,10.0.12.181,Private,50249,20.232.97.97,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,mwhite,8ca63145d735ea50fc469d2042f7888ca1298fce73074409f3296abba9201cc4,DeviceNetworkEvents
2026-04-28T19:59:11Z,2026-04-28T19:59:11Z,LAP-EXEC-01,ConnectionSuccess,10.0.22.127,Private,65521,142.250.80.46,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,sthompson,6f6dac016756e5057eecbcb7b9d9314b29fb5efd2fb46df1a70c934a4e11f6e5,DeviceNetworkEvents
2026-04-28T20:02:19Z,2026-04-28T20:02:19Z,WS-HR-03,ConnectionSuccess,10.0.10.253,Private,58884,157.240.22.35,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,agarcia,1ac060d9beb072f5566cdec161d9ab577d8889de473724c75f0e9d13eba424f0,DeviceNetworkEvents
2026-04-28T20:04:00Z,2026-04-28T20:04:00Z,WS-IT-02,ConnectionSuccess,10.0.12.213,Private,61173,151.101.1.69,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,mwhite,886a4e1454aa7e9b5ace8b082efb2df25505b8ad90cf4624fd4b0d0c7d75e518,DeviceNetworkEvents
2026-04-28T20:10:25Z,2026-04-28T20:10:25Z,SVR-DC-01,ConnectionSuccess,10.0.9.12,Private,62319,142.250.80.46,Public,80,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,f48e04ccbb5831844dd04e3e4ab0f6ac7a187d79a939cf17dd972cc00aa58cc4,DeviceNetworkEvents
2026-04-28T20:15:13Z,2026-04-28T20:15:13Z,WS-FINANCE-01,ConnectionSuccess,10.0.29.209,Private,55810,52.96.165.18,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,agarcia,45bba259432c3abe07d320ece83e86d032e615674b48a8de5af8f2346ec1e71d,DeviceNetworkEvents
2026-04-28T20:16:55Z,2026-04-28T20:16:55Z,SVR-WEB-01,ConnectionSuccess,10.0.9.207,Private,60021,142.250.80.46,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,5e6b616a58d6500f902959da728fc20d5894c80c568e36018124a1ab0c4397d2,DeviceNetworkEvents
2026-04-28T20:22:58Z,2026-04-28T20:22:58Z,WS-IT-01,ConnectionSuccess,10.0.22.46,Private,50013,157.240.22.35,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,jharris,53f0f60176b0c34de304c3e856354acf144dbb15421022bddf882c3246a83add,DeviceNetworkEvents
2026-04-28T20:23:12Z,2026-04-28T20:23:12Z,WS-MKT-01,ConnectionFailed,10.0.12.30,Private,52161,142.250.80.78,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,tnguyen,af92e53b67414c402940819536624e7d568ca0607dd38b6fa6cdc29864e7e177,DeviceNetworkEvents
2026-04-28T20:27:03Z,2026-04-28T20:27:03Z,WS-FINANCE-01,ConnectionSuccess,10.0.15.106,Private,51280,142.250.80.78,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,sthompson,39b46c7077d1903cf651e25652208b2faa89e308677995658141103134f4a78b,DeviceNetworkEvents
2026-04-28T20:33:21Z,2026-04-28T20:33:21Z,SVR-DC-01,ConnectionSuccess,10.0.17.212,Private,61294,52.96.165.18,Public,443,,Tcp,code.exe,C:\Program Files,code.exe,ehernandez,db7accfbc7670ea66694ceefc4ce7ef48c34c76808e0133ed802379ec7d7003d,DeviceNetworkEvents
2026-04-28T20:35:18Z,2026-04-28T20:35:18Z,WS-IT-01,ConnectionAttempt,10.0.10.165,Private,64624,157.240.22.35,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,1330ed80d0edc102584af8f50705f38e12236eea472f40b0d25d54094d06d319,DeviceNetworkEvents
2026-04-28T20:37:25Z,2026-04-28T20:37:25Z,WS-IT-02,ConnectionSuccess,10.0.24.185,Private,55682,199.232.65.69,Public,53,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,jharris,a575f0fcf7ddb8d29f9e7c1597351106f3bf834d0adc4bd8e75d272d32c8c9ad,DeviceNetworkEvents
2026-04-28T20:37:46Z,2026-04-28T20:37:46Z,SVR-WEB-01,ConnectionAttempt,10.0.25.150,Private,54689,23.40.44.17,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,bdce51d9b7ac3470db67c07006dd5b0e026a5ee0fe01f12267f12eeb6cef3f30,DeviceNetworkEvents
2026-04-28T20:40:06Z,2026-04-28T20:40:06Z,SVR-WEB-01,ConnectionSuccess,10.0.25.173,Private,64410,172.217.14.110,Public,80,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,68df50e3b6ecfb24b380fcfb0a35258c04c60b0cfb7854709b192ee982eac806,DeviceNetworkEvents
2026-04-28T20:41:43Z,2026-04-28T20:41:43Z,WS-OPS-02,ConnectionSuccess,10.0.22.66,Private,49568,13.107.42.14,Public,53,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,kpatel,c03465c32c63ea162ddc506a1a28c1d7166ea41c279ca2f894ce64db983c3460,DeviceNetworkEvents
2026-04-28T20:48:11Z,2026-04-28T20:48:11Z,LAP-EXEC-01,ConnectionSuccess,10.0.7.184,Private,63652,104.18.32.115,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,bsato,1ae6a0ebae75e1d9a42159d09db06369e249f5f74086ebfd5e9f9c77cddc4e46,DeviceNetworkEvents
2026-04-28T20:48:29Z,2026-04-28T20:48:29Z,WS-IT-01,ConnectionSuccess,10.0.6.164,Private,54259,52.96.165.18,Public,80,,Tcp,Teams.exe,C:\Program Files,Teams.exe,dkim,ac4072ddea797f1bcd18225b1d04302449f0274bff64cd1e51f58c3768f919ae,DeviceNetworkEvents
2026-04-28T20:49:20Z,2026-04-28T20:49:20Z,WS-IT-01,ConnectionSuccess,10.0.2.130,Private,55240,151.101.1.69,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,kpatel,683c1f4c1f10cb8689a7b9648c983e499d24fa49bcfa8db7c677dedc2e455b93,DeviceNetworkEvents
2026-04-28T20:51:30Z,2026-04-28T20:51:30Z,WS-MKT-02,ConnectionSuccess,10.0.8.112,Private,63060,20.232.97.97,Public,443,,Tcp,code.exe,C:\Program Files,code.exe,sthompson,1ce9cba02bd6cbbf5216f4f3cf07bd8fa2c1f352a420ccdca041575ddaccb245,DeviceNetworkEvents
2026-04-28T20:51:50Z,2026-04-28T20:51:50Z,WS-HR-03,ConnectionSuccess,10.0.19.2,Private,51249,104.18.32.115,Public,8443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,dkim,eba1f7014cb8693de4468770dce03c00257babe3cb658cc49c05bb363a429fe8,DeviceNetworkEvents
2026-04-28T20:56:56Z,2026-04-28T20:56:56Z,WS-OPS-01,ConnectionSuccess,10.0.14.47,Private,52200,52.96.165.18,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,19d02710a77ba4620707cadce9c5a219e0a1551321e77d17ff1f2b97c028ab58,DeviceNetworkEvents
2026-04-28T20:59:04Z,2026-04-28T20:59:04Z,SVR-WEB-01,ConnectionSuccess,10.0.10.194,Private,59945,52.96.165.18,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,ehernandez,d5ab551855b026263553987b619f6ca37956eb6a1045a736a37f67d4df43c119,DeviceNetworkEvents
2026-04-28T21:02:15Z,2026-04-28T21:02:15Z,WS-MKT-02,ConnectionSuccess,10.0.24.130,Private,56760,157.240.22.35,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,agarcia,a18311fd2525bcfc08f72e0eba1eb4db00c540ce559bf3fc9c1480cc1a87f02d,DeviceNetworkEvents
2026-04-28T21:02:35Z,2026-04-28T21:02:35Z,WS-IT-01,ConnectionSuccess,10.0.19.126,Private,65285,104.18.32.115,Public,8443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,sthompson,11c44e7a54e392f303985e43b48e4cf4187ef7dc0c9b4ae357f6e772c9805958,DeviceNetworkEvents
2026-04-28T21:02:50Z,2026-04-28T21:02:50Z,SVR-DC-01,ConnectionSuccess,10.0.2.67,Private,57667,52.96.165.18,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,d8849e1549dd86a1526fd66616a8d9427f1fed3b7a108bc3705ed9971232398b,DeviceNetworkEvents
2026-04-28T21:04:17Z,2026-04-28T21:04:17Z,WS-HR-03,ConnectionSuccess,10.0.21.48,Private,57884,157.240.22.35,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,lwoods,b7246e5970d464e69db907e25cd53ecdcf2162a4e8c8a7d682bd7fe490fa1068,DeviceNetworkEvents
2026-04-28T21:06:15Z,2026-04-28T21:06:15Z,WS-HR-03,ConnectionSuccess,10.0.24.10,Private,56847,13.107.42.14,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,jharris,7b7a57de6d12f5d0e752f2d244a054b139f369491ba2454a9635b435d560cd82,DeviceNetworkEvents
2026-04-28T21:08:18Z,2026-04-28T21:08:18Z,WS-DEV-02,ConnectionAttempt,10.0.18.164,Private,54340,13.107.42.14,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,olopez,b138bdef06e056f6a6133c437056f30ce2f3fc2770c7a1c9fec391ffc00a870c,DeviceNetworkEvents
2026-04-28T21:10:16Z,2026-04-28T21:10:16Z,SVR-WEB-01,ConnectionSuccess,10.0.21.108,Private,62890,13.107.42.14,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,9b20d853c607c3c3f7ec7e00f08f9148e0f5cef8a6c0f4ae6f7481bab20c06aa,DeviceNetworkEvents
2026-04-28T21:12:22Z,2026-04-28T21:12:22Z,WS-DEV-02,ConnectionSuccess,10.0.13.114,Private,50668,40.99.4.34,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,agarcia,6111f0b699a900d44aad374c2e6beaf86c1fa9b1557d0028b7fcc33fc5f19f8e,DeviceNetworkEvents
2026-04-28T21:15:59Z,2026-04-28T21:15:59Z,WS-MKT-01,ConnectionSuccess,10.0.26.165,Private,61088,157.240.22.35,Public,53,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,88ef7b1ce06b3b291259a76c83ecf9dc3c4b5f59e5be12661adb52511174d4c4,DeviceNetworkEvents
2026-04-28T21:16:29Z,2026-04-28T21:16:29Z,WS-HR-03,ConnectionSuccess,10.0.13.52,Private,51387,172.217.14.110,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,agarcia,bb4b8a5c8b5c171729481b987a7affa6ad970597175977127e4df9cf1c4d2bc8,DeviceNetworkEvents
2026-04-28T21:16:56Z,2026-04-28T21:16:56Z,WS-FINANCE-01,ConnectionSuccess,10.0.19.117,Private,62569,142.250.80.46,Public,80,,Tcp,chrome.exe,C:\Program Files,chrome.exe,dkim,d69600f9531ad7119531c46ac795d3d77c12291b44c7be4602443b480fa87ab1,DeviceNetworkEvents
2026-04-28T21:19:35Z,2026-04-28T21:19:35Z,SVR-WEB-01,ConnectionSuccess,10.0.26.247,Private,49238,13.107.42.14,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,8c77efe324bf84b8923f94a9b12a302241bfc120c445f2e587ccc1a32ecdc302,DeviceNetworkEvents
2026-04-28T21:26:57Z,2026-04-28T21:26:57Z,WS-DEV-02,ConnectionSuccess,10.0.23.202,Private,57251,157.240.22.35,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,agarcia,22405982c2c466367dd4438423687cba4c9e63c53a003eb3601ff3af90d120b0,DeviceNetworkEvents
2026-04-28T21:31:15Z,2026-04-28T21:31:15Z,SVR-WEB-01,ConnectionFailed,10.0.10.4,Private,52714,142.250.80.46,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,kpatel,71a28038316acb119465b23ffa1e0610ee710d1fa9ff5696d9309d55db2df47d,DeviceNetworkEvents
2026-04-28T21:36:01Z,2026-04-28T21:36:01Z,LAP-SALES-03,ConnectionSuccess,10.0.29.8,Private,62005,142.250.80.78,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,rmorales,7b223990a1730609245a3f512ffab3d86e2222a19d4309eeb40ba2e76003af47,DeviceNetworkEvents
2026-04-28T21:38:55Z,2026-04-28T21:38:55Z,WS-HR-03,ConnectionSuccess,10.0.27.111,Private,49351,199.232.65.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,bsato,406b11800e721e3fbb116699cf1ccbcd01518b4f7290c41082835e3d7ce1fb45,DeviceNetworkEvents
