TimeGenerated,Timestamp,DeviceName,DeviceId,AccountName,AccountDomain,FileName,FolderPath,ProcessCommandLine,ProcessId,SHA256,SHA1,MD5,FileSize,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessCommandLine,InitiatingProcessId,InitiatingProcessAccountName,InitiatingProcessSHA256,InitiatingProcessSignatureStatus,InitiatingProcessSignerType,ProcessIntegrityLevel,ProcessTokenElevation,Type
2026-04-29T05:54:57Z,2026-04-29T05:54:57Z,WS-FINANCE-01,dev-ws-finance-01,tnguyen,CORP,conhost.exe,C:\Windows\System32,conhost.exe,3669,311ea489cd6c1ccf68c4462fbac5d516a33afc292e3c75614b9cf80cf12f72c7,c02e810a531526853b01c46226bea21f2cf73783,be6b6a989cbc1aa790b152032236602c,775035,explorer.exe,C:\Windows,C:\Windows\explorer.exe,8618,tnguyen,6deac8d24d65e718d3b7d9e3936328af943c8f4343d2cc4b5d2f0b0dfb081a0b,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:55:01Z,2026-04-29T05:55:01Z,WS-HR-03,dev-ws-hr-03,sthompson,CORP,OneDrive.exe,C:\Program Files,OneDrive.exe,9956,ef829bb6dfae46afe36ddeb2a21f50a70d30886145386cb587d6d7203586ac0c,53d62a76c587a3be7c6e33a8b3c20f785723e52d,f698ea5f99fd518284bed55cd0230801,2920883,services.exe,C:\Windows,C:\Windows\services.exe,5699,sthompson,fc91a0ed860933e0a994fa1dad71e19d4c2b87aa00cec4df40d67594bc7c8de7,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:55:52Z,2026-04-29T05:55:52Z,WS-OPS-02,dev-ws-ops-02,kpatel,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,5619,3fe3fe216f8ce335f2dfc0d23251af6e18a681969b0c00039c5433c32c0c8067,9aa69cce9660f012217d92aec74c0cd849366a9d,f7accb31bea789d60c9270ec9ec6dbc8,2595840,svchost.exe,C:\Windows,C:\Windows\svchost.exe,6790,kpatel,e27d10330126fbbc69075e9e3eed4022edabf3b9f40ca2e1a0528150899325f0,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:56:03Z,2026-04-29T05:56:03Z,LAP-SALES-03,dev-lap-sales-03,olopez,CORP,Teams.exe,C:\Program Files,Teams.exe,8529,2e670ec40fc23afad8a3697695fdabd1a3241942c48353b5f5995c7960ebef95,2b808a9438610416aad514bec9e0a93ca31abbd4,b55d5582f804143df94fc8994a6d27be,3954691,explorer.exe,C:\Windows,C:\Windows\explorer.exe,5610,olopez,9cee860c118fb6f4a17e83bc8bfbf8d278a7f11de06805e0dec97e06026d75c9,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:56:40Z,2026-04-29T05:56:40Z,WS-HR-03,dev-ws-hr-03,sthompson,CORP,Teams.exe,C:\Program Files,Teams.exe,3671,909f7c3b2ced1b3a9846ca4694d39dc45939ef89d63087ad0cea617eb253ef15,09887ab9fa9673e29f3de1d315dca5ad4d0ee266,05bc8178329fc47ec562cff9fb192f47,2908238,explorer.exe,C:\Windows,C:\Windows\explorer.exe,8313,sthompson,c861afe588bb106228b49161cc0d54d16e7e7aa64666e49030dcc53b245df0f4,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:56:47Z,2026-04-29T05:56:47Z,WS-MKT-02,dev-ws-mkt-02,agarcia,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,6819,8d402af373fa46150bcc34c7372c4e67b64e750021daf6ad9447cb730dcb83f9,c8ee12ebbb91727dc5209eb0f1d9848f24d77cb6,58c115ce5ff30ffddef0443629f24050,3025702,explorer.exe,C:\Windows,C:\Windows\explorer.exe,7532,agarcia,a129e95f4855f34fa9ca1155e869a4af944eb3f6b50a1dace46c3ea8bcb63b5f,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:57:39Z,2026-04-29T05:57:39Z,LAP-EXEC-01,dev-lap-exec-01,rmorales,CORP,OneDrive.exe,C:\Program Files,OneDrive.exe,3503,696fc1a41dab5edbaab2f793f00bb0fd70f2ded7079880f10a10235f030b0e80,ec35ebebc317d0ae0fb1feb4a01ae172e99cda25,b54e1e1081b137000faea4dacf846d16,3965290,services.exe,C:\Windows,C:\Windows\services.exe,3795,rmorales,5aac2cf01c66e789bef4a779126c9b054d1663cde9304610bd1268be20a06276,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:57:57Z,2026-04-29T05:57:57Z,WS-OPS-01,dev-ws-ops-01,jharris,CORP,chrome.exe,C:\Program Files,chrome.exe,2808,81151374b051c9eec22458c7c2c4331a9990429abcff11acd25d3ddf5a8f6217,fa72fda987999c6b7060e37ccab99a38a706a7d0,7b5b44584d76b09c3a65100d30e2cf10,941672,explorer.exe,C:\Windows,C:\Windows\explorer.exe,3897,jharris,92db77535c3dd9d32f07f6b78352c4b74577e83f0eb3a63558d2fb6266332271,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:58:22Z,2026-04-29T05:58:22Z,WS-FINANCE-01,dev-ws-finance-01,tnguyen,CORP,code.exe,C:\Program Files,code.exe,3976,ac171b7c100d37979e5174fcd793edb2f326d356e913153a64f9d4d5c49a14e3,5dd043a59e2e3ca83fd9d25b5c989b4abee47352,aafe1f20a062745271a8a1bda824e600,3172454,svchost.exe,C:\Windows,C:\Windows\svchost.exe,6398,tnguyen,f32796a8e842368bd68d88e249cd23068c52f073e232974cc29a7c165030ac5a,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:58:52Z,2026-04-29T05:58:52Z,WS-IT-02,dev-ws-it-02,bsato,CORP,code.exe,C:\Program Files,code.exe,7502,de5f65b9c4010a5ebbedfc791c8aadea66cb2db1976caa5f3feb38c07cdac1ee,65a9e9cefc386bf7686af37dac45f1578754fc19,2fb6449cc633a3e3dde256ee7cfe5a7a,2337455,svchost.exe,C:\Windows,C:\Windows\svchost.exe,8311,bsato,7f71862898e1c48272df4c0df84b72f8cdcfbc47fdd506fa5224c88bfa2f2706,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:59:10Z,2026-04-29T05:59:10Z,WS-MKT-01,dev-ws-mkt-01,rmorales,CORP,msedge.exe,C:\Program Files,msedge.exe,5105,bd6f7ead99a55fbc440019458c7cb1f1ba76691d4c9671b7e80a8951906b7e28,99aa745a32b40ee700e2058156d53665a1ce61f9,3675d10a2ea60f740841707cc69f1f1e,369838,code.exe,C:\Windows,C:\Windows\code.exe,2732,rmorales,e9d2336234bf5a98ddcd23ea977092db5c1d7e41b4c31c0e6923231bb28cc590,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:59:48Z,2026-04-29T05:59:48Z,WS-IT-01,dev-ws-it-01,olopez,CORP,code.exe,C:\Program Files,code.exe,1579,f9b2d6b9c699f0a92a5245845bcb1374b83a614509c52b90d66f48ca06c19f89,f4e7c0315f2a832a2beac8f2b89f52b0135ed23d,3595611c41fe1dc74bb363c23195d3c0,2478798,svchost.exe,C:\Windows,C:\Windows\svchost.exe,879,olopez,76fac97cb33df36e916f6f96148be14e6f557af1c988f526ff9b97a7d8871ce9,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:59:54Z,2026-04-29T05:59:54Z,LAP-EXEC-01,dev-lap-exec-01,mwhite,CORP,Teams.exe,C:\Program Files,Teams.exe,4699,f243d707c22cf795e5d8f1700beaae28e8a854c0c1c5fff24f8af87da43286cd,f9e6c00a8dbd5210cb5b58851ce00a865e551863,fe12da77336c0187194f2f9e4477dbf3,1813347,code.exe,C:\Windows,C:\Windows\code.exe,1377,mwhite,b6757756dd3b636d48361f52e820a7437e51fb1dac1ca9e40f67ff0b147f44c6,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T05:59:59Z,2026-04-29T05:59:59Z,WS-IT-02,dev-ws-it-02,jharris,CORP,msedge.exe,C:\Program Files,msedge.exe,8866,965b5e874ae0a0d37d9fb3186fb3a555b1d093bd8c356315bdcb45254c5535df,48493c941c6e0c22e57d8a05f8bcd692e30ef82f,3798f347a26de06a7f9a1c6b23fdc336,1063146,svchost.exe,C:\Windows,C:\Windows\svchost.exe,5134,jharris,90086b432bfc4ec56fe8d61d6b36b6f0a6759f8e5dabc6f106d37ba2f31b7d8b,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:00:14Z,2026-04-29T06:00:14Z,WS-OPS-01,dev-ws-ops-01,bsato,CORP,chrome.exe,C:\Program Files,chrome.exe,7972,77f2fc500b1649b8fc465dc675ffd42a9a5c88a69210573106212069a8aac63b,97ca3f061dc3cc1f1de720893b1fd0a2f57eb9d1,5bf433de7a8f8c88e367e18139465247,4880949,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,8503,bsato,170350e3727ba2dff836242e19e78460fab17bd59a9598e1963c49ac422b16a2,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:01:00Z,2026-04-29T06:01:00Z,WS-OPS-01,dev-ws-ops-01,rmorales,CORP,OneDrive.exe,C:\Program Files,OneDrive.exe,5340,4aec8bc48ade21ac6fec492320693ce9def16c208d9038701a509f2a8aa7521b,c4042859de47f1fa85797e0eb49c2bb5cd4f73e9,4c3aaba6aff0b74e428ef9623ea2d024,2293633,explorer.exe,C:\Windows,C:\Windows\explorer.exe,9118,rmorales,4aa5309212bba486b4bf9a517c189ada8c393fe84d746835975d975a59d7e187,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:01:51Z,2026-04-29T06:01:51Z,SVR-DC-01,dev-svr-dc-01,kpatel,CORP,chrome.exe,C:\Program Files,chrome.exe,2545,b63bb21af8be24f117849179250f4663a4975ca74eee326350068a9aea862169,274db7b5d1fa2950ec935fafbe9b334285bbd97d,5b97be7448758243c52ce019cd1dda25,1617015,OUTLOOK.EXE,C:\Windows,C:\Windows\OUTLOOK.EXE,7191,kpatel,e9534c746bbf9618e86bf5a0bdca7a520d3bd9155995dd3bc4b9e9b9e586fddc,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:01:53Z,2026-04-29T06:01:53Z,SVR-WEB-01,dev-svr-web-01,agarcia,CORP,cmd.exe,C:\Windows\System32,cmd.exe,7365,56166b52d90d2eb4719c71a58bcf4f696953c35d92acefbd957b8934cbdbf5ee,37689873cc356e68fe5f7b0d61615ae34b978241,d3fc5edd55b1ff67792716d1df0a4f0d,3034107,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,3016,agarcia,14c47749b0ed44410ffdf75de6d2954d7ae2b21b38ad20bb63f0dc59ee519106,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:02:01Z,2026-04-29T06:02:01Z,WS-MKT-02,dev-ws-mkt-02,jharris,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,4393,dd496d8ada1c5640b544cdf118311b254d2292fc548785a071a31d90e37d9782,8c88416868f8589ce3a01e363146a12eb5ebc1b5,a1d8d0b59be5c7198142d0e461cf9d0d,2501242,svchost.exe,C:\Windows,C:\Windows\svchost.exe,3099,jharris,6f1a836fcf2d14452bc989382c4bbba1d8118d81be3e1908a4b51eccb88cea40,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:02:42Z,2026-04-29T06:02:42Z,SVR-DC-01,dev-svr-dc-01,jharris,CORP,taskhostw.exe,C:\Windows\System32,taskhostw.exe,8499,42ae95569cb16050fb46f5c30a39096577626f2661ff29d0f1fddcdf57df2b6f,559f929f8efe6c06c2af998b97cf234abf9cfd6c,705fcf99662f165cde6159d59526236f,3691109,svchost.exe,C:\Windows,C:\Windows\svchost.exe,8667,jharris,8938eae38b0494adf1756e3057c363f343ec85fb320245beb54576796327dbd5,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:02:46Z,2026-04-29T06:02:46Z,WS-MKT-02,dev-ws-mkt-02,tnguyen,CORP,chrome.exe,C:\Program Files,chrome.exe,3627,92b24d1b0be71facdc46528e75b68558d0a3b42c482bf4c6002a18f79daf2a3b,66a04709971d0ce384682b64129d93aa46499b19,f909727de76d4a9bf5f1e2f6d689859d,933379,svchost.exe,C:\Windows,C:\Windows\svchost.exe,8097,tnguyen,98addfbcf1cc6ad894cfbc9ab09d59e9a710127f613d900dcfb4031df01d5e65,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:02:47Z,2026-04-29T06:02:47Z,WS-HR-03,dev-ws-hr-03,kpatel,CORP,chrome.exe,C:\Program Files,chrome.exe,5264,7dd998b0bfb06d997541119a7ada6f14f74739843f5d9d08a9a94b66321ea19c,e61e926edfd1bc0aa5fd48031e307aa259f2b2e8,3bc5e4a717441c766edbe5725bb1dee7,2348315,chrome.exe,C:\Windows,C:\Windows\chrome.exe,4632,kpatel,99bb5c3cef650928bd52ae49f398a39cda3dab817167cfa2e42024db42b12a2b,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:03:01Z,2026-04-29T06:03:01Z,SVR-WEB-01,dev-svr-web-01,agarcia,CORP,Teams.exe,C:\Program Files,Teams.exe,9200,043a87dcf87951898d79707edeb0374ca52be94475b8b1c9eff8eb60d5dabc98,4af0ecbf93224e2b11237bdee2e8ba8ac3411cb1,40fa94bf31899509c01ce23fa750a1a5,2201129,svchost.exe,C:\Windows,C:\Windows\svchost.exe,969,agarcia,f7b35a6e591f073a40be21d0f1eb42722858d9b66fd9db6ecfc9a8eeaa33baa2,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:03:09Z,2026-04-29T06:03:09Z,WS-DEV-02,dev-ws-dev-02,bsato,CORP,SearchHost.exe,C:\Windows\System32,SearchHost.exe,8318,a54734334a0e55d8997e257bb5a7eeed121450a977f9bb4c463eaca5e9ce9b56,b2d23938fd7b6df00e27a0358c5b4c0b29d8e18b,3afc5ee0acdb8dbbf7a63742dc9d061f,1615179,svchost.exe,C:\Windows,C:\Windows\svchost.exe,4734,bsato,401609d518f424d186618b6cf951f3ae619ba9719d5b2894feea83f8a4673b5e,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:03:25Z,2026-04-29T06:03:25Z,WS-OPS-02,dev-ws-ops-02,jharris,CORP,cmd.exe,C:\Windows\System32,cmd.exe,5359,ff58a6aa7f0215053100520dd86d1989c6eb2a52faf73949dbbfb11ce8b2fd8d,676a6539cd1b38a33df5e9ea42cae231111b2938,822d0696d7e2d3fd8b5398a9afa17e1a,3156392,explorer.exe,C:\Windows,C:\Windows\explorer.exe,4877,jharris,cc70ae86c6414d13263fe07830b7ef6375635817b2b458bcf3ba6a8c4fd9217d,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:03:36Z,2026-04-29T06:03:36Z,LAP-SALES-03,dev-lap-sales-03,jharris,CORP,code.exe,C:\Program Files,code.exe,8802,a5c4c432a4f7a3cddd9e6b749be44fd4161496c81c2539da33b1ef7fd8a16eeb,7a64274701ca8200d3013c61f170bb22e7d9298b,e40c3c7b8932dc7b355003b4fac046d4,3646251,OUTLOOK.EXE,C:\Windows,C:\Windows\OUTLOOK.EXE,3357,jharris,2ebae2ab818f41026d37bb9cd8f661cf7898096264b9cf5a010004974ec52356,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:04:25Z,2026-04-29T06:04:25Z,SVR-DC-01,dev-svr-dc-01,agarcia,CORP,Teams.exe,C:\Program Files,Teams.exe,2257,c710600fd35540cf2e231c102f4337939f49f3364ee2de05995d530f51d7bcc6,92c5c3ffbce2ee24fea91ce6e43e5bb8288b2a96,96184e17e98c124d4568f19016f66724,1755782,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,2696,agarcia,fba5102bfc3e703a7c4067d17eeb06647d292e45542dd2ff2b06f4d8d9d327a8,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:04:48Z,2026-04-29T06:04:48Z,SVR-DC-01,dev-svr-dc-01,bsato,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,5541,87eb25044ee956042fab9103d997dc52837e08b2d5843e514a392ee67bd9c868,9c02f23a48d49b0f37238bf94175b265ffb6d222,795a1acbae5453fdc7debde1284a0910,1558204,services.exe,C:\Windows,C:\Windows\services.exe,377,bsato,bf55894bbcc1fcfe95447aa48852b0c4f57077f49f124098a20cc09141df310b,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:04:58Z,2026-04-29T06:04:58Z,WS-FINANCE-01,dev-ws-finance-01,agarcia,CORP,chrome.exe,C:\Program Files,chrome.exe,4557,260a888f7fd79008fc6c6af08e61cfe4bbe6b518b250697a002ee20760291737,08bd29d9bd134f9e7b1cd069b6fa3764fdfdd986,28301c36741566a0221b92636c46fb0d,980995,services.exe,C:\Windows,C:\Windows\services.exe,6657,agarcia,94d58f393e61e83fbb8cc01f947c6b432bd52d9280f7c5ec300456d93db47627,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:05:09Z,2026-04-29T06:05:09Z,WS-MKT-01,dev-ws-mkt-01,kpatel,CORP,notepad.exe,C:\Windows\System32,notepad.exe,8065,d254b09346b96bfecd42515b2e8da7b1632201289a7ebdbca4155a6cda1d8c9c,a9228ddbbc9b96f52b3565bbc545f40d0b31a83c,66a90b36acbc8364e76288b7ccae3da9,2569042,explorer.exe,C:\Windows,C:\Windows\explorer.exe,4168,kpatel,e0b2a12eb3934d4e33213eb2d4043d2142558bc4fac7d88d94a7772f59461ebd,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:06:05Z,2026-04-29T06:06:05Z,WS-FINANCE-01,dev-ws-finance-01,sthompson,CORP,RuntimeBroker.exe,C:\Windows\System32,RuntimeBroker.exe,4289,76e191345c2ae3aadf50f6531ee66865ae20959e24fae3ca6d222e511afa2cec,6cff0a0766eb7b4d1408632c80fe5eb553313d9c,dabbfaa5518eb6529370a218b86383a4,3146070,explorer.exe,C:\Windows,C:\Windows\explorer.exe,2599,sthompson,bb77ce6a835caed070591a830736d27347bab268909d2ee767bae0203365a0d6,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:08:52Z,2026-04-29T06:08:52Z,WS-OPS-01,dev-ws-ops-01,kpatel,CORP,Teams.exe,C:\Program Files,Teams.exe,4032,49d011a118bf56d445b67c1d832107c432601f0e824cf07ffc3c8cd88f7df90a,c7c30c354ce574e8c2243fc74e8173ff2a0743f2,9d8bd8141f1c6b6ca5f241d1cf2c3648,955456,explorer.exe,C:\Windows,C:\Windows\explorer.exe,163,kpatel,a6709bc308138634de4dd706fe540ab9961049b35004096c9f954523511b5826,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:09:08Z,2026-04-29T06:09:08Z,WS-OPS-02,dev-ws-ops-02,sthompson,CORP,code.exe,C:\Program Files,code.exe,9705,3308c7b6579b116544ea380ecda77f575f523d5baab3cd15635d78bb22bec3e6,2251b416e208cc1fc514a7fd3af116f6c5198fa2,1ee573e50b2729ca28d040582ac6b87c,3448736,explorer.exe,C:\Windows,C:\Windows\explorer.exe,9089,sthompson,2b8a50ba054732967f29e1962d68a845c470273d59ff4b6ad417a10112879308,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:10:04Z,2026-04-29T06:10:04Z,WS-FINANCE-01,dev-ws-finance-01,dkim,CORP,svchost.exe,C:\Windows\System32,svchost.exe,3705,fc4441a277ca57cba35efeb3197d606f4f1b5dbf7010d8a0430c5950012aacb7,0d66515d767fdb58e692faaaa0a3b04b4af024b2,d24e2534b9b429763bb471262cb3c56a,3519216,code.exe,C:\Windows,C:\Windows\code.exe,4486,dkim,5c6b74d581508b39d686bb0dc6a086318b3af7467190113ff28f24b9c8f1add2,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:10:09Z,2026-04-29T06:10:09Z,WS-OPS-02,dev-ws-ops-02,mwhite,CORP,Teams.exe,C:\Program Files,Teams.exe,6388,521ea2fba2a05d4f3f9e672ca373e977792d0617cd4ffc84943cea2e0546acd0,a28ba7fde22923cdb3aa6a9d64db1bdf034c3c92,56eb89bc86a723af8b5693b2529ee09f,3018159,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,4861,mwhite,4fce5d803a05dd84386281ab650cd7dbdaeb3a68d9002f4c5ac186f3517fdc2b,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:10:27Z,2026-04-29T06:10:27Z,WS-OPS-02,dev-ws-ops-02,mwhite,CORP,Teams.exe,C:\Program Files,Teams.exe,1704,81e5e09970463bc37ba5237a1753d72d893f9102c80e86ff110738f59447b5bf,e6ea8ca5a899391b752c7a9fae55d976c0f27574,6acbf51028f53e74def9658102d29f32,4428124,explorer.exe,C:\Windows,C:\Windows\explorer.exe,8725,mwhite,6cdd04c534913e9b485de12bbc8f725d758b6febd1238eee9dabd0f49223cdd0,Valid,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:11:13Z,2026-04-29T06:11:13Z,LAP-SALES-03,dev-lap-sales-03,tnguyen,CORP,svchost.exe,C:\Windows\System32,svchost.exe,4162,59a0cff2ce9597a075313dbef314c408b8513f35a06528485b392c28db19da57,d09128d72d6266b7f8e1176f5d37ea8fae72e26c,eb645f17f994c456aab555885687f99c,663221,OUTLOOK.EXE,C:\Windows,C:\Windows\OUTLOOK.EXE,1659,tnguyen,350196bc850335917471682eff79750d2910580598d37222ed2450ba212ae242,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:11:26Z,2026-04-29T06:11:26Z,SVR-DC-01,dev-svr-dc-01,kpatel,CORP,chrome.exe,C:\Program Files,chrome.exe,7702,e318dbf6cc4a93b82d7d366674ae428e513138df3a5da7bf9adcdb88ca09102a,3557f94a089808c09a5a4c1a9b4873d28b94230f,63b51f74e006b7674ad35c2ca605e8e5,3049590,services.exe,C:\Windows,C:\Windows\services.exe,3276,kpatel,400c9a40a6367042f75da91faaf2562ad6366813f42b83ff1c860caaf01eb1b3,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:11:36Z,2026-04-29T06:11:36Z,WS-HR-03,dev-ws-hr-03,agarcia,CORP,code.exe,C:\Program Files,code.exe,7717,761d67567af18ec90c965628d8e8f9e22000ee42aaa3b0257e94376139fd9d6d,cde8dcb187cbbfcc69000afbaec5f69d3c7d297b,37cbaa54c360c5d1d2eef521ef8f7e9c,504883,explorer.exe,C:\Windows,C:\Windows\explorer.exe,3355,agarcia,d8d30f988bf80df500b8bd4bdb26de9ae7844a1f57d615ea01e9189f3265c3ba,Valid,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:12:13Z,2026-04-29T06:12:13Z,WS-DEV-02,dev-ws-dev-02,rmorales,CORP,code.exe,C:\Program Files,code.exe,1646,6eb330e97c86bff95d9023c22c34cb45508b555f58f84dfb2c3cbae21907c9cb,730a63307aa934e5c810789b15ab5e2bc301c54f,8341f5edbba48c4e958097b97ec03c87,1225894,svchost.exe,C:\Windows,C:\Windows\svchost.exe,1342,rmorales,8347bb7d093d30f176c3608a908e9e230630a19d9b716abc1252bfb8baeb2842,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:12:29Z,2026-04-29T06:12:29Z,WS-IT-01,dev-ws-it-01,olopez,CORP,explorer.exe,C:\Windows\System32,explorer.exe,5132,6dfaa974f5cd79080ab403ea074a6cd01af5b50f35e66bd967c20a72e5934dd2,7bbc9bcb9c0a5835ab3e0b073c66bda68bebf0fb,a0839dd614989e2cb48d45fc1a199759,3813279,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,4923,olopez,4f2cd6ff4742c9920b82651c1fb4daefc2a2ae62e5177fd8067a1a1ee5adbb2a,Valid,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:12:50Z,2026-04-29T06:12:50Z,WS-MKT-01,dev-ws-mkt-01,mwhite,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,5684,145413942224633e20b44487326e3a299e56b5fb408b86c76639213dbe0fdb17,08a8dc2c1004bdec6f8c7868a8bd40d8e0bfc499,46820f1d049d350712d51570275a1ef2,2060083,services.exe,C:\Windows,C:\Windows\services.exe,9171,mwhite,70f47b6dc07059f3ea638ff7f996c15664d07da1f387912cbd05b268175e2f1a,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:13:42Z,2026-04-29T06:13:42Z,WS-MKT-02,dev-ws-mkt-02,jharris,CORP,code.exe,C:\Program Files,code.exe,7748,1f54467ed6dbe10b3e4ff7cff2dc9810b1f55e2299775339a45260c936428a45,4c0c2a65b25604ace4242fab551fa09e4228377f,e063b59ec8348035146c97bb961d2187,4096559,explorer.exe,C:\Windows,C:\Windows\explorer.exe,1640,jharris,61960fc332c464ed7e0a675aa54bcafc7691cb46f549f4fce4aa62bfcecbb178,Valid,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:14:14Z,2026-04-29T06:14:14Z,WS-HR-03,dev-ws-hr-03,jharris,CORP,explorer.exe,C:\Windows\System32,explorer.exe,1899,c99b02bb558c70455aa5de9beeb6e7f112d0d7ac026524f7db75073d0ec265de,56a5248efd4b7389f483fa09f00ea85b580c9949,3963385c5332d9ea60624946795f3cf5,4886278,code.exe,C:\Windows,C:\Windows\code.exe,9448,jharris,f64d66a38753eba66932495fb936993d2d9868af700d14b95c661da6042d34af,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T06:14:18Z,2026-04-29T06:14:18Z,WS-HR-03,dev-ws-hr-03,sthompson,CORP,chrome.exe,C:\Program Files,chrome.exe,9711,de4b488e6d91c3cc533716cc251994b73d87d15d86bfa3eb7bacead7278e7f42,21dea4e4e6fbad2e762d9f99f155876929c85f12,d6e7b2d45971c68374e9e8b706800997,1605833,explorer.exe,C:\Windows,C:\Windows\explorer.exe,9821,sthompson,0301ed410ff5cb19010734b7749c3b0fbd5425614d8b7b9de7877dcc89a937d5,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
