TimeGenerated,Timestamp,DeviceName,ActionType,FileName,FolderPath,SHA256,SHA1,MD5,FileSize,InitiatingProcessFileName,InitiatingProcessAccountName,InitiatingProcessCommandLine,Type
2026-04-29T02:04:47Z,2026-04-29T02:04:47Z,WS-MKT-01,FileCreated,file_9391.xlsx,C:\Users\agarcia\Documents,76cfd0f52a709fbd2830d7954e84d39b56147bace2c27a762a4bfd90c6bf8a8f,1cb2d667d62ab7d96212eec7d0800b43ac1bf58c,4dd8be5582868512f45ce5612f0e52a1,3085329,OUTLOOK.EXE,agarcia,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:04:54Z,2026-04-29T02:04:54Z,SVR-WEB-01,FileCreated,file_2977.docx,C:\Users\bsato\Documents,eb27e3da4beca0bdf6c6bd6f677c3802c861bd8e44c376f1e7e94d004216b07c,acf29911ed16138086eb96ef75d9c124d08a6d74,6da6b9f0a0e52b23d0a4c84cbc81bdaa,4640022,svchost.exe,bsato,svchost.exe,DeviceFileEvents
2026-04-29T02:05:15Z,2026-04-29T02:05:15Z,WS-MKT-01,FileModified,file_5471.cache,C:\Users\rmorales\AppData\Local\Microsoft\Windows\INetCache,d6cec3d21d4d5238d8ebe1e5c53686675dcdfa89ea736048b073dc4c7726f69a,7c785583f4d49bec0bb7e3a98f5872a70cca9c26,8449f03c8654b2c32df5ffbc953de424,2602327,chrome.exe,rmorales,chrome.exe,DeviceFileEvents
2026-04-29T02:06:09Z,2026-04-29T02:06:09Z,SVR-WEB-01,FileModified,file_1152.zip,C:\Users\olopez\Downloads,8c901d6ce087bcd689709c5e431b521423786f9f385d6d77be60700b7aceca6b,e3574408f7c07876c907c1d23b1b3b3819f27f27,ee003f4f35229ffd6239244443ed84fc,2100669,code.exe,olopez,code.exe,DeviceFileEvents
2026-04-29T02:06:46Z,2026-04-29T02:06:46Z,WS-MKT-01,FileDeleted,file_8152.docx,C:\Users\lwoods\Documents,4618e80f2a2c4b9499cbf076e55c061c94f20c6b44c268a0d50530f3fb9834fc,8520b73c207a34f5b4eb5c894b352d8f5f916946,132384fab4de536cc9c03e957854aef2,4934754,OneDrive.exe,lwoods,OneDrive.exe,DeviceFileEvents
2026-04-29T02:07:19Z,2026-04-29T02:07:19Z,WS-MKT-01,FileCreated,file_3933.log,C:\Windows\Temp,fb8ae0aa19d5cd4239cc0fbfc4aec94279c4b4b5cd3bd935a668d8f009d95ce7,4ae3007ee7f3b02315363b5e9b3271f0fb62b04a,e8a59c4f797f87485f95c57c8e40af81,535752,explorer.exe,tnguyen,explorer.exe,DeviceFileEvents
2026-04-29T02:07:38Z,2026-04-29T02:07:38Z,WS-MKT-01,FileModified,file_1125.xlsx,C:\Users\agarcia\Documents,d74bda0876ddb6fd90dca745715de0964abd8aa286d9c1ca2cda43a62e3b4296,d680b14f6b44aa965ab23e2105ba6ed6c6c58bf1,7d48e6b75c69673e37066a87de74e3d9,3634115,chrome.exe,agarcia,chrome.exe,DeviceFileEvents
2026-04-29T02:07:53Z,2026-04-29T02:07:53Z,WS-MKT-02,FileCreated,file_6561.log,C:\Windows\Temp,a934a74f52e11b8bd5db0e792edddce4a46d25ef9f1101cd2ec0ce3b1a2ba628,497d5b886d10d6812fbe0e7b1bb82353d9c69f87,649fd2eb118ab3862cb90f528e339172,2242087,chrome.exe,tnguyen,chrome.exe,DeviceFileEvents
2026-04-29T02:10:15Z,2026-04-29T02:10:15Z,SVR-DC-01,FileModified,file_5317.pdf,C:\Users\lwoods\Downloads,ed071aa79063c3e76e67ffa1f9537bc1bedcf838d6923dbf8c1dd0ef2e78460d,448d617eae9867e1d6baae4a0e910b366bde5e96,522f769b06aeb5350ed885dfa22a9fcf,4005561,OneDrive.exe,lwoods,OneDrive.exe,DeviceFileEvents
2026-04-29T02:10:20Z,2026-04-29T02:10:20Z,SVR-DC-01,FileModified,file_3910.json,C:\Users\rmorales\AppData\Roaming,a4e1a05a078e601ef52443e109a170c9aa33943e5712105fb55290f66d016330,be4bde5b14fc2bf03b61a9fabccb32814073c91d,0905124ad0dad161e901198fbd714c39,3256712,chrome.exe,rmorales,chrome.exe,DeviceFileEvents
2026-04-29T02:10:28Z,2026-04-29T02:10:28Z,WS-MKT-01,FileCreated,file_6717.log,C:\Windows\Temp,981e34d33a5429fc71093a261c4040484078fa5bea46e80fac9f805e5bd60de2,5cf127ccc5b95c78b4586504b834dea0b2029fd3,0c325c8934ac76b0bb6a38edbae3b5fc,2264520,code.exe,jharris,code.exe,DeviceFileEvents
2026-04-29T02:11:55Z,2026-04-29T02:11:55Z,WS-DEV-02,FileModified,file_9087.xlsx,C:\Users\agarcia\Documents,efa094e94606d8207e56ae4dd4d45e1edb7a8758d19dae14420bc740ac247945,4292087f8d98473f3902e61566fc5113d4985f3b,b03fdbc3931e816e03b99aa6b5bfdb93,1689160,OneDrive.exe,agarcia,OneDrive.exe,DeviceFileEvents
2026-04-29T02:14:58Z,2026-04-29T02:14:58Z,SVR-DC-01,FileDeleted,file_2610.xlsx,C:\Users\agarcia\Documents,aab2103abdb7249206c370d6ead83a8bdb0fd8968bf1236fb2775f0ac5463a61,40a73948c6ac0c4a4dd1215eb538323e4ec29eb1,debf43a00925d5e3acce6c492c82f215,593699,code.exe,agarcia,code.exe,DeviceFileEvents
2026-04-29T02:16:04Z,2026-04-29T02:16:04Z,WS-OPS-01,FileCreated,file_4205.png,C:\Users\rmorales\Pictures,7b27a0d1ef87d1da1a1c8a80e7c311ad434334a85b927a444029480d22824afd,4b2aca7c087d059438f0e18c2701b84bbceb8a7a,969c03cd84fcaef3267595074c146dc8,308928,code.exe,rmorales,code.exe,DeviceFileEvents
2026-04-29T02:16:28Z,2026-04-29T02:16:28Z,SVR-DC-01,FileModified,file_8087.tmp,C:\Users\agarcia\AppData\Local\Temp,fa386870ccb9131035174186b86b678b5b7a6c9fcc58b3a5f332546e2cde2c95,4f45b6a7b2b7b0a7e1c235514989ebc03f3cf4a8,9c639f211600072e9311d0805b4cce79,2309855,svchost.exe,agarcia,svchost.exe,DeviceFileEvents
2026-04-29T02:17:38Z,2026-04-29T02:17:38Z,WS-HR-03,FileCreated,file_2387.zip,C:\Users\tnguyen\Downloads,46687bc0bc52c38a846deb552f69cdbe7bca78049a8f7ca6f80294991158523e,16a16d30313325e640a4d942129538f67ae019f1,40f8166b3e348f1718f33ecb1dc87d4b,208770,OUTLOOK.EXE,tnguyen,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:18:32Z,2026-04-29T02:18:32Z,WS-IT-02,FileModified,file_8045.log,C:\Windows\Temp,bce244ad796e99be643639e45a740f4d56474b767f4f0eb2499866d2dacac6d8,4992539acdf44e36e5f65c7f919aec901bb758d1,0fb878df65b776371a939fbf3e282c16,2579557,explorer.exe,olopez,explorer.exe,DeviceFileEvents
2026-04-29T02:19:34Z,2026-04-29T02:19:34Z,LAP-EXEC-01,FileCreated,file_9229.docx,C:\Users\sthompson\Documents,04a39029a845af9713c5854c935f90c6228efb2e0480e776e74349fa0d95b30a,cd287b760d44d4d2cf01c9192de11d3d3e414ef3,fe274bdc078b2ee2c859c542a70f0cee,127812,code.exe,sthompson,code.exe,DeviceFileEvents
2026-04-29T02:19:37Z,2026-04-29T02:19:37Z,WS-OPS-02,FileDeleted,file_6838.png,C:\Users\kpatel\Pictures,7021a57a5015b956990ddadc38ab5c0b13d9a4ad2cbfe724b6836d8d26d1bc58,f538bbc4f2b0fedc55fe3d54b074781562f93a8f,a33327d380c5c7520edb47d715acf48a,3945036,OUTLOOK.EXE,kpatel,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:20:46Z,2026-04-29T02:20:46Z,WS-FINANCE-01,FileRenamed,file_1852.log,C:\Windows\Temp,323c6cc8fdd85dda36c2cd043819c359ec981b6b4daf2b3de509de662e8ea2bc,73984597f0de202844a62ccf636238011e7e1a89,b89c1731bfa6849b7921f7470bc49469,3462404,explorer.exe,mwhite,explorer.exe,DeviceFileEvents
2026-04-29T02:21:42Z,2026-04-29T02:21:42Z,WS-FINANCE-01,FileModified,file_9908.xlsx,C:\Users\ehernandez\Documents,ef563d99c4b6787a441b5ae7790b89f97b419009620fdee1356504931df9dd02,52ec36043842aea8be82299310fc07c91d9bf1ec,4228f69226ef5efc9aa2633ccb1d4f99,39434,OneDrive.exe,ehernandez,OneDrive.exe,DeviceFileEvents
2026-04-29T02:22:12Z,2026-04-29T02:22:12Z,WS-OPS-01,FileCreated,file_1374.png,C:\Users\bsato\Pictures,b7da98c33dd256b51e6c35bd3d4f80f585fb99a3f7df7c3246c20416b06b4db3,e79f70c742cb7c56a2a23d5448f83ef2ca1033a4,a5dd76ffaf1228f015bf03463aeca536,2197180,chrome.exe,bsato,chrome.exe,DeviceFileEvents
2026-04-29T02:23:08Z,2026-04-29T02:23:08Z,SVR-WEB-01,FileDeleted,file_5495.zip,C:\Users\lwoods\Downloads,d9fd3cdf4b0ed8b46079c7255cbbd00198d506196ba1965eb11e7ef57a760223,af45a63ffd31d1bf7dfbf2ab87e5eb84966a2034,d1e9ae85f8e3264858c28d145f76a1c7,2915936,svchost.exe,lwoods,svchost.exe,DeviceFileEvents
2026-04-29T02:23:46Z,2026-04-29T02:23:46Z,WS-OPS-01,FileDeleted,file_1313.pdf,C:\Users\bsato\Downloads,af865c5222d4931cf0a4b61beb7a68744722f7b8fd43cc337eec9c63dd894bba,b9011fc8424d1de18427aab81e42f2342a83c218,26867810f6108301d702aa82e0b75a56,796317,explorer.exe,bsato,explorer.exe,DeviceFileEvents
2026-04-29T02:26:12Z,2026-04-29T02:26:12Z,WS-MKT-02,FileCreated,file_4064.xlsx,C:\Users\sthompson\Documents,9d43803be96641fe7d676c9a41bdedcf766557f1b4cdf3043be6bdbc39e756c1,d6feaa8fd4c1fcb107a3f539aa1b98c58b084299,3e9719d7ed7db92725308c647693b3cd,4411612,explorer.exe,sthompson,explorer.exe,DeviceFileEvents
2026-04-29T02:28:35Z,2026-04-29T02:28:35Z,WS-FINANCE-01,FileCreated,file_7999.json,C:\Users\jharris\AppData\Roaming,1d9dc1e9e995fe80674fa09cb09fa91a6d23eea39daa2dde50988cd13d2b7ee4,7ee1c417d06d5e9d3aa9091900f0cecaf523fb11,f1a86fb4458c444ec51c40be3cdfc6e7,2823655,OUTLOOK.EXE,jharris,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:29:29Z,2026-04-29T02:29:29Z,WS-MKT-01,FileDeleted,file_6410.zip,C:\Users\tnguyen\Downloads,05bc7505a146aa5cf6b4a2c8d713ba5f31169339362e703d3cb8259e82f04c90,b5289e2b3213fd1c330ffdde82e74346c222db44,9f5f35ea02d1ca1d74060b7fea6dbff7,4674735,chrome.exe,tnguyen,chrome.exe,DeviceFileEvents
2026-04-29T02:32:55Z,2026-04-29T02:32:55Z,WS-OPS-01,FileRenamed,file_8591.tmp,C:\Users\sthompson\AppData\Local\Temp,2436152a215a8be3d8509e1f13520515aad1d55abf4c546c08763c03334e009c,f0fedd683b4aa4acc818da1d9ad9069b57c547f3,2e38769e9827e1f4e252fc8c19428474,2854632,code.exe,sthompson,code.exe,DeviceFileEvents
2026-04-29T02:32:56Z,2026-04-29T02:32:56Z,LAP-EXEC-01,FileDeleted,file_6342.tmp,C:\Users\sthompson\AppData\Local\Temp,31f0841c488622c45666d27640de0b0d5c11fc080d09fe52ca08038198b772c8,7b160b485e601d66ba25a8c23077180d0724ce11,6721c7fc14cc06dfef2f3d7ce909b2ac,2818897,OUTLOOK.EXE,sthompson,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:32:59Z,2026-04-29T02:32:59Z,WS-DEV-02,FileCreated,file_7146.png,C:\Users\olopez\Pictures,c1b5cc4c9a36db1d90533651faf3f7a9396e77a09c6f8bc073620725ca52c0d2,0923535155960693dfcb179c702d1849f4fe99a3,d4dbdb55124d411806c508fc007b6aa4,1441790,OUTLOOK.EXE,olopez,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:33:21Z,2026-04-29T02:33:21Z,WS-IT-02,FileModified,file_8938.cache,C:\Users\bsato\AppData\Local\Microsoft\Windows\INetCache,baccf465d36d2d52550ac49f6708b45d270a4b08ab98fd76f587a4261d674e99,e9bbcae94801a1f90995ce3e5996583b10962c94,7e2130c0ed7b54c06c63173c440a7863,4791390,OneDrive.exe,bsato,OneDrive.exe,DeviceFileEvents
2026-04-29T02:34:56Z,2026-04-29T02:34:56Z,SVR-DC-01,FileDeleted,file_1639.cache,C:\Users\bsato\AppData\Local\Microsoft\Windows\INetCache,4d988086d39f5663fa5df028563b15e451168eabcd36d90d80e363a4b032dc57,55a350b1fa11dcac56207be17ca7b8ef8b08ed88,5d3c287f56d7950969c85357b191b2d8,4232680,code.exe,bsato,code.exe,DeviceFileEvents
2026-04-29T02:35:12Z,2026-04-29T02:35:12Z,WS-MKT-02,FileModified,file_2163.tmp,C:\Users\ehernandez\AppData\Local\Temp,e4b24b653a7150f318c00f543949f9724ae4910b4c673087d791a1eee7eb6d69,35cb1b9f71b48e020cb80673bf5225576d3e4c52,daa9696f7ca91d9dd9f257c1b3ebb1d3,2189670,OneDrive.exe,ehernandez,OneDrive.exe,DeviceFileEvents
2026-04-29T02:36:25Z,2026-04-29T02:36:25Z,WS-MKT-01,FileCreated,file_8970.cache,C:\Users\ehernandez\AppData\Local\Microsoft\Windows\INetCache,295a6ac68461ad3d6d8d3ba46e628231fdd9fc66fd574f363c483096e14749d5,042dfada61e653f6b0eceade46ae7f25ff60d569,ea21130b1eb3a1766398ff27f965cf85,2952402,svchost.exe,ehernandez,svchost.exe,DeviceFileEvents
2026-04-29T02:36:49Z,2026-04-29T02:36:49Z,SVR-WEB-01,FileCreated,file_7923.tmp,C:\Users\bsato\AppData\Local\Temp,05ec83ead8f9acd9f7b28cbf266a533ea58203930e9dc6e9bcecc944af92d459,51e43a8bd71a2e2c7ce956101380976c9f7b7a50,32f58a2cddb05c4ffd3027261403674d,2187175,OneDrive.exe,bsato,OneDrive.exe,DeviceFileEvents
2026-04-29T02:37:20Z,2026-04-29T02:37:20Z,LAP-EXEC-01,FileCreated,file_7961.png,C:\Users\sthompson\Pictures,61b3bc57db8ba65eb09439f669d9662835ce646abd38db9610a1d84c25c2eb07,8084a676af86678bf686c0aa00c173b0ccfd25cb,837efe5bd1273aa85e3a96f6389a7b9a,3342679,code.exe,sthompson,code.exe,DeviceFileEvents
2026-04-29T02:39:11Z,2026-04-29T02:39:11Z,WS-OPS-02,FileModified,file_7796.tmp,C:\Users\bsato\AppData\Local\Temp,2a13604c21674121241a74b3188c6c2f931f7295fb7804588bb4613dee2d8766,f7d00290acbcd32d304b1d98f3190bc851997486,1b9a56fbc4a82a41d40c00fff36c986f,2308311,svchost.exe,bsato,svchost.exe,DeviceFileEvents
2026-04-29T02:39:22Z,2026-04-29T02:39:22Z,LAP-EXEC-01,FileCreated,file_9522.pdf,C:\Users\tnguyen\Downloads,846cb145ac7c23c50baa20313eb050ede187a34eaec01c3ba89a9408049c5409,dad1b4bd6bf443f7bf5c743a0f75a786d227f106,cc3d4c4d4116e329630bd52f39610889,4683921,chrome.exe,tnguyen,chrome.exe,DeviceFileEvents
2026-04-29T02:39:26Z,2026-04-29T02:39:26Z,LAP-SALES-03,FileModified,file_4362.docx,C:\Users\olopez\Documents,4aa08628af91b149794ab62cc987e3680ec1249900b276c8a682cb9d7d4fdba7,901d4362fbaba055cfc7a4c54f940ab564865f37,05210e368e2ee2c44b859125f5567e0d,3755132,chrome.exe,olopez,chrome.exe,DeviceFileEvents
2026-04-29T02:40:09Z,2026-04-29T02:40:09Z,SVR-WEB-01,FileCreated,file_7387.xlsx,C:\Users\agarcia\Documents,6b2b27d6374296ede3c1b8dfae418b71972965fe2e1e3c67d8816a8de3132bd7,028235693ded6fcd8d4036bef4b34cc70ad03338,1ed8bb6e73b56d4a7a3f935716cc1ba4,3017935,chrome.exe,agarcia,chrome.exe,DeviceFileEvents
2026-04-29T02:41:21Z,2026-04-29T02:41:21Z,WS-OPS-02,FileCreated,file_2378.log,C:\Windows\Temp,3dcc00713639904ee9575eadb97b9ef047f1d747a596e2035e0b3ad43f079b75,724203174edf53e9836be3da9add6ddee4fbee22,c864def007e55b734a8653060e1143a9,138662,chrome.exe,olopez,chrome.exe,DeviceFileEvents
2026-04-29T02:42:05Z,2026-04-29T02:42:05Z,SVR-DC-01,FileCreated,file_6123.json,C:\Users\olopez\AppData\Roaming,bbddff893db646cc9703eddbdc451c16bddb861785d48c63375dc5ded102a276,b5a6914268b9f930601a64960ed65ec5d6821fa1,227494f3e0c91d07c46a3dc7c5b800e7,2008355,svchost.exe,olopez,svchost.exe,DeviceFileEvents
2026-04-29T02:42:59Z,2026-04-29T02:42:59Z,LAP-SALES-03,FileCreated,file_3895.json,C:\Users\agarcia\AppData\Roaming,bfa752240616d8fe45f74863e14315ca77ab957590b1ea0f612ddd838694de3b,97e5d44eead3d54405df2fc9f722c27bd077ba21,d3e3f4632538138aa465212b225ddc96,1053977,svchost.exe,agarcia,svchost.exe,DeviceFileEvents
2026-04-29T02:43:17Z,2026-04-29T02:43:17Z,WS-OPS-01,FileDeleted,file_6199.docx,C:\Users\kpatel\Documents,a1f06ff9a7dd64cfc121cf956cd4609a1ab421bc29a50f217b6dd8db899a2a2a,e2cb87da56e343569bdb9cd9d0c871a8607d379f,eb7699644206c70152e7a434c5d4c832,707230,code.exe,kpatel,code.exe,DeviceFileEvents
2026-04-29T02:44:28Z,2026-04-29T02:44:28Z,LAP-EXEC-01,FileDeleted,file_4803.pdf,C:\Users\dkim\Downloads,3a84403be0580914983a3c27bfe4ea2de3ad2ff38ae4703809251cb780951fd3,d79ce42a9f19ed0bb6348cc283426929da6f66ab,78c1a19afd9bb8b1b74b0f3fc7c37145,3786795,OneDrive.exe,dkim,OneDrive.exe,DeviceFileEvents
2026-04-29T02:44:36Z,2026-04-29T02:44:36Z,WS-IT-02,FileRenamed,file_7001.zip,C:\Users\dkim\Downloads,6aa2807e4e53f2eb75d43453e94f2ac100d15dbf59742d42dc5a2541464eb8b9,233f4d5a9df9c010511652eabccf9c3dde2ea4e0,7b056a535399654f5838060d91cee360,905613,OUTLOOK.EXE,dkim,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:44:52Z,2026-04-29T02:44:52Z,WS-DEV-02,FileModified,file_6384.xlsx,C:\Users\olopez\Documents,168962967929216f0a2b4d652c9756aeb3217caa0b54b94fc2eefef403799210,f4dee57308b971988aa38bed4e04501d9557c607,aae635ce9e1e8e83509042df6d02b2c2,3095675,chrome.exe,olopez,chrome.exe,DeviceFileEvents
2026-04-29T02:44:57Z,2026-04-29T02:44:57Z,SVR-DC-01,FileDeleted,file_5501.json,C:\Users\lwoods\AppData\Roaming,f22a7f25ac21bcf27de0559272e545b5d6ae276f485690069100e7498f350d04,1d44110f6ebcf39718b35b65205241e6704cbb48,009fb7a56b482df66e20bdb5f44eedb5,1340153,code.exe,lwoods,code.exe,DeviceFileEvents
2026-04-29T02:45:47Z,2026-04-29T02:45:47Z,WS-HR-03,FileCreated,file_4851.docx,C:\Users\kpatel\Documents,a50c8d64a1d6d93c353f62c690e3fbb4f48ab02890ac07ec06fee6279938e25f,586808023b668f511239bd682012d9a6ba6706b7,5ca20cfa317bfb382e507e5a00bd8d1a,2176562,code.exe,kpatel,code.exe,DeviceFileEvents
2026-04-29T02:46:59Z,2026-04-29T02:46:59Z,WS-OPS-01,FileDeleted,file_3137.xlsx,C:\Users\mwhite\Documents,617eb1e6f7e520b06702001150c44846e5fe0f9829c6a8fabac72185059b5926,377c0c07e7f63b6d0299bd4cdaea6d396532029f,a58a1114eca209b53ae6e610360d83cd,2969541,code.exe,mwhite,code.exe,DeviceFileEvents
2026-04-29T02:47:59Z,2026-04-29T02:47:59Z,WS-MKT-02,FileCreated,file_6093.pdf,C:\Users\olopez\Downloads,c89ba218dadf63203487b14cafd86961af2e4a6d2d23b46969b1b1fb4d0a5823,4b4614c9da4de016831cd45807a7ac8abffff082,d231d2d3ba12656f5c5994e12a2e0168,3331027,svchost.exe,olopez,svchost.exe,DeviceFileEvents
2026-04-29T02:48:07Z,2026-04-29T02:48:07Z,LAP-SALES-03,FileModified,file_3394.docx,C:\Users\olopez\Documents,ea6b0a5459093af9831e3fe3939776ad117e38e7c6d5f83db567f57ec21c0dce,e27130505a1d2831fbc1f3ec9820616f9e7d019b,f6253ac4f0d41bfa4b8bd5933234061e,565242,svchost.exe,olopez,svchost.exe,DeviceFileEvents
2026-04-29T02:49:04Z,2026-04-29T02:49:04Z,WS-FINANCE-01,FileModified,file_6151.docx,C:\Users\kpatel\Documents,ece1641defc848edade106738fe30969b29ff42e15553ec5337b27884a875ec5,82d2ffe6a0fb12fa29fd2b73a1a5bb8380c01a63,50028c61ad4cee2db97d48af7c206e98,1087878,code.exe,kpatel,code.exe,DeviceFileEvents
2026-04-29T02:49:08Z,2026-04-29T02:49:08Z,WS-OPS-01,FileCreated,file_3987.log,C:\Windows\Temp,ea9ad6c4adf5728fc51aba6bb4c826126d92bec8b8826925accb9a034df9a313,ccf9964e89f3134226e5959bd5ede3d7646a98c4,8e30bd109d745ba734c387f5b7cdda89,3166571,svchost.exe,lwoods,svchost.exe,DeviceFileEvents
2026-04-29T02:49:13Z,2026-04-29T02:49:13Z,WS-MKT-02,FileModified,file_6304.xlsx,C:\Users\dkim\Documents,03d41b92aae75b8b1ed54042e5d9aee594bfa2e91413f32e1ebc44bffa5bdf7c,b9d1f80e0330f13a3f8c32059c00d2b1c57560e8,dcb00b0e6b8e7b888883801e72399d42,397684,OneDrive.exe,dkim,OneDrive.exe,DeviceFileEvents
2026-04-29T02:49:49Z,2026-04-29T02:49:49Z,LAP-SALES-03,FileCreated,file_1064.png,C:\Users\olopez\Pictures,db1929da1cfdd8a0cbd9e765865d7b2183a866f4a82da06a6f2a97664c0b3025,ad5ad196c8e649a8fb689771d43a53195d2cacc4,6ce18f1a18c8a9b254c9ee0864076ee3,4528140,chrome.exe,olopez,chrome.exe,DeviceFileEvents
2026-04-29T02:50:45Z,2026-04-29T02:50:45Z,WS-DEV-02,FileDeleted,file_4412.tmp,C:\Users\kpatel\AppData\Local\Temp,e289d79fb1f750367b5a3e93398987eafbe65521d5567682aaa12b5f8453ef73,257a1c1184cd93cc16eedc746ed0ff3ee131fe1e,988ee75589280865e342e0291ef8fbd2,1547878,code.exe,kpatel,code.exe,DeviceFileEvents
2026-04-29T02:51:49Z,2026-04-29T02:51:49Z,WS-FINANCE-01,FileCreated,file_6034.pdf,C:\Users\rmorales\Downloads,e9886cad5ad3baef86fdf7c5cbf3f4215d5968bd60ae272861cd4b56c3bbc7d1,8ced448fb26fde3496ce74c98fd3df0e29659442,8c22469df626af93f455752b28c48db4,743897,OUTLOOK.EXE,rmorales,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:54:02Z,2026-04-29T02:54:02Z,WS-MKT-02,FileModified,file_6693.docx,C:\Users\rmorales\Documents,16f36d943f264efa3a70ca442bd30af25f4e82cd838466663f10a9871a0b0639,ff15a020e9881feb46008f7b7cdd10d10f4651b2,c1210f51c569520085dd35fdb681a763,3527173,chrome.exe,rmorales,chrome.exe,DeviceFileEvents
2026-04-29T02:54:13Z,2026-04-29T02:54:13Z,LAP-EXEC-01,FileCreated,file_4420.json,C:\Users\rmorales\AppData\Roaming,77b1ca3cde4ef3df7145a7364e2e6e932a66732289b26960dfc5800034dd755e,50c4c774f1d0b0fa821724b1a53264b34cd6d136,7856204242554ec04aa744da6abf39d6,4562439,svchost.exe,rmorales,svchost.exe,DeviceFileEvents
2026-04-29T02:54:19Z,2026-04-29T02:54:19Z,WS-MKT-02,FileModified,file_3718.zip,C:\Users\olopez\Downloads,910d3f5f60c137c13ab0845fb4f79e22fb16369b1b5e67af29cf3464b12efe57,da2756ec0fede694a04013eb5ca14ac25d0b529c,afe458548e4e956ac729bc863c815de7,2355852,OneDrive.exe,olopez,OneDrive.exe,DeviceFileEvents
2026-04-29T02:54:26Z,2026-04-29T02:54:26Z,WS-MKT-01,FileCreated,file_6877.pdf,C:\Users\sthompson\Downloads,c65966d9f76ee0f0e780904fafc700352153522f6289ff07887bc9bb16e6a58f,30ccabab48a68bfbe4f888986a2f3b50a85e24dc,dc63f4367385607b74509b7839cf5099,2187888,chrome.exe,sthompson,chrome.exe,DeviceFileEvents
2026-04-29T02:55:01Z,2026-04-29T02:55:01Z,WS-DEV-02,FileModified,file_3985.xlsx,C:\Users\tnguyen\Documents,26b803f9a1a7ded325df57316aee45b92c39d365402ea9bb9f86352a2a164054,5051b45ee8b5556ce354d45c99631003ad894a05,a97b9c5d3471b071b881d1ce87b7cc84,936552,code.exe,tnguyen,code.exe,DeviceFileEvents
2026-04-29T02:55:10Z,2026-04-29T02:55:10Z,LAP-SALES-03,FileCreated,file_6998.json,C:\Users\tnguyen\AppData\Roaming,c48fc8e8a67ec2e78c9211d07c3eb64405bd41059f005dc24816371a68805fc4,22e66026c4920cb901a34d18307c9f0a3ce2f5b3,5a9eef99de0459f4153695dd3fe3e8aa,1726817,chrome.exe,tnguyen,chrome.exe,DeviceFileEvents
2026-04-29T02:55:20Z,2026-04-29T02:55:20Z,WS-IT-01,FileModified,file_2321.pdf,C:\Users\bsato\Downloads,46dfbfc49da1925afdcbf06a435efb5ffcefb61d7a564718fcec86a403a79d5e,7a2d36e9be45bf6d2de2d9781ae8ba3946f94349,d4092481cd4cf20d39b976e1ab040d8f,2893139,code.exe,bsato,code.exe,DeviceFileEvents
2026-04-29T02:55:21Z,2026-04-29T02:55:21Z,SVR-WEB-01,FileModified,file_8664.tmp,C:\Users\sthompson\AppData\Local\Temp,d1dce5792616b8a176fe7440e453ad8554e8a9fb31eef6d7e3e19ee8ccd904f5,ec07927d64b566186e47e6b655bec6bf280356db,b0b43926a522f7680a1379009c3d5e20,254920,OUTLOOK.EXE,sthompson,OUTLOOK.EXE,DeviceFileEvents
2026-04-29T02:57:09Z,2026-04-29T02:57:09Z,WS-MKT-01,FileDeleted,file_4972.cache,C:\Users\ehernandez\AppData\Local\Microsoft\Windows\INetCache,c343739fa283b49420ab6541c2216c8d8650359d0d8adb6b748d0bc6f364178d,aba4f90c6db9d931b6a23acdae10f4c84a0211cd,4b62f295f59ad6afeca080d213529109,3392691,chrome.exe,ehernandez,chrome.exe,DeviceFileEvents
2026-04-29T02:57:49Z,2026-04-29T02:57:49Z,WS-OPS-02,FileModified,file_6606.pdf,C:\Users\bsato\Downloads,75b19b1ae00347b54e41bd7ce5ff182c4e3bcf47f9618db2f799f829df23b286,e4f63f859d1276309cfae8dbcaddc0bc0024e5ff,e4f16f27b2af3e7663a82a8915263f24,4089674,OneDrive.exe,bsato,OneDrive.exe,DeviceFileEvents
2026-04-29T02:57:56Z,2026-04-29T02:57:56Z,WS-FINANCE-01,FileModified,file_7316.tmp,C:\Users\ehernandez\AppData\Local\Temp,c86196c928cdab6d4b601db3cf5222edbed0c8f25b0e7179627d1b3fc259096f,ae1cd51bc4a5ddbb8cbfb0b0ae39351c4038fbb0,1c0d1e2f6a14e649311f18772e0c92bc,428573,chrome.exe,ehernandez,chrome.exe,DeviceFileEvents
2026-04-29T02:58:14Z,2026-04-29T02:58:14Z,WS-OPS-01,FileDeleted,file_8607.zip,C:\Users\bsato\Downloads,cc4294dedca5e9be949b2d564e5228595153d5e3402ffdd25c4a51ce6eeaeab5,60fc38036662a67602d53b4356cf734a4d8ed1ec,b13eb940779cd52bcb6db1c22cedd88f,1017171,OneDrive.exe,bsato,OneDrive.exe,DeviceFileEvents
