TimeGenerated,EventTime,Computer,HostName,HostIP,Facility,SeverityLevel,ProcessName,ProcessID,SyslogMessage,CollectorHostName,Type
2026-04-29T10:27:38Z,2026-04-29T10:27:38Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,dbus-daemon,8165,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T10:27:43Z,2026-04-29T10:27:43Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,52319,(root) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T10:28:49Z,2026-04-29T10:28:49Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,warning,CRON,40422,(postgres) CMD (/etc/munin/plugins/check-disk-4826 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T10:29:28Z,2026-04-29T10:29:28Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,warning,sshd-session,57936,Accepted publickey for www-data from 10.194.216.50 port 51936 ssh2: RSA SHA256:4eee784f,syslog-collector-01,Syslog
2026-04-29T10:29:37Z,2026-04-29T10:29:37Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,kernel,64211,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T10:30:24Z,2026-04-29T10:30:24Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,6661,(root) CMD (logrotate),syslog-collector-01,Syslog
2026-04-29T10:31:05Z,2026-04-29T10:31:05Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sshd-session,54969,pam_unix(sshd:session): session closed for user postgres,syslog-collector-01,Syslog
2026-04-29T10:31:27Z,2026-04-29T10:31:27Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,kernel,51067,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=10.21.213.180 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=26041 DPT=22,syslog-collector-01,Syslog
2026-04-29T10:31:31Z,2026-04-29T10:31:31Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,warning,systemd,37192,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T10:31:42Z,2026-04-29T10:31:42Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,notice,CRON,64861,(postgres) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T10:32:55Z,2026-04-29T10:32:55Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,dbus-daemon,48790,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T10:33:56Z,2026-04-29T10:33:56Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,notice,systemd,12479,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T10:33:57Z,2026-04-29T10:33:57Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,notice,CRON,4811,(deploy) CMD (/etc/munin/plugins/check-disk-7073 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T10:35:24Z,2026-04-29T10:35:24Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,systemd,30136,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T10:35:50Z,2026-04-29T10:35:50Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,apt,58135,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T10:37:51Z,2026-04-29T10:37:51Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,info,systemd,48094,Started Session 3237 of user postgres.,syslog-collector-01,Syslog
2026-04-29T10:39:59Z,2026-04-29T10:39:59Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,err,apt,38889,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T10:40:32Z,2026-04-29T10:40:32Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,apt,41519,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T10:41:01Z,2026-04-29T10:41:01Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,info,sshd-session,33777,Connection closed by 10.222.104.66 port 16262 [preauth],syslog-collector-01,Syslog
2026-04-29T10:41:47Z,2026-04-29T10:41:47Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,systemd,55396,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T10:42:09Z,2026-04-29T10:42:09Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,warning,systemd,22084,Reloading.,syslog-collector-01,Syslog
2026-04-29T10:44:08Z,2026-04-29T10:44:08Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,warning,sshd-session,51791,Accepted publickey for ubuntu from 10.1.60.84 port 49351 ssh2: RSA SHA256:8750db7e,syslog-collector-01,Syslog
2026-04-29T10:44:52Z,2026-04-29T10:44:52Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,31691,Accepted publickey for root from 172.31.48.202 port 3527 ssh2: RSA SHA256:f4b0aebd,syslog-collector-01,Syslog
2026-04-29T10:45:47Z,2026-04-29T10:45:47Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,systemd,17713,Stopped Session 3535 of user backup.,syslog-collector-01,Syslog
2026-04-29T10:47:55Z,2026-04-29T10:47:55Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,warning,sshd-session,3113,pam_unix(sshd:session): session opened for user jenkins by (uid=0),syslog-collector-01,Syslog
2026-04-29T10:49:50Z,2026-04-29T10:49:50Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,notice,systemd,41613,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T10:49:57Z,2026-04-29T10:49:57Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,warning,CRON,19101,(www-data) CMD (/etc/munin/plugins/check-disk-7852 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T10:50:39Z,2026-04-29T10:50:39Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,err,sshd-session,39903,Connection closed by 172.30.179.238 port 8889 [preauth],syslog-collector-01,Syslog
2026-04-29T10:51:02Z,2026-04-29T10:51:02Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,snapd,28730,Connection from 192.168.146.146 closed,syslog-collector-01,Syslog
2026-04-29T10:51:13Z,2026-04-29T10:51:13Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,err,CRON,4676,(postgres) CMD (/etc/munin/plugins/check-disk-8270 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T10:51:51Z,2026-04-29T10:51:51Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,err,systemd,51313,Reloading.,syslog-collector-01,Syslog
2026-04-29T10:52:42Z,2026-04-29T10:52:42Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,warning,sshd-session,28745,pam_unix(sshd:session): session opened for user backup by (uid=0),syslog-collector-01,Syslog
2026-04-29T10:53:16Z,2026-04-29T10:53:16Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,warning,CRON,31293,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T10:53:49Z,2026-04-29T10:53:49Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,12345,Failed password for root from 203.0.113.40 port 42135 ssh2,syslog-collector-01,Syslog
2026-04-29T10:55:10Z,2026-04-29T10:55:10Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,notice,CRON,12053,(deploy) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T10:57:47Z,2026-04-29T10:57:47Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,dbus-daemon,47081,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T10:58:02Z,2026-04-29T10:58:02Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,sshd-session,12345,Failed password for www-data from 203.0.113.20 port 42130 ssh2,syslog-collector-01,Syslog
2026-04-29T10:59:20Z,2026-04-29T10:59:20Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,notice,dbus-daemon,33872,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T10:59:29Z,2026-04-29T10:59:29Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,41600,Reloading.,syslog-collector-01,Syslog
2026-04-29T10:59:43Z,2026-04-29T10:59:43Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,notice,sshd-session,12444,Connection closed by 10.151.61.128 port 2834 [preauth],syslog-collector-01,Syslog
2026-04-29T11:00:31Z,2026-04-29T11:00:31Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,sshd-session,64545,Accepted publickey for www-data from 10.24.184.240 port 61300 ssh2: RSA SHA256:18ce13e1,syslog-collector-01,Syslog
2026-04-29T11:00:50Z,2026-04-29T11:00:50Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,notice,sshd-session,64861,Connection closed by 10.77.138.95 port 9206 [preauth],syslog-collector-01,Syslog
2026-04-29T11:01:40Z,2026-04-29T11:01:40Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,18090,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T11:02:15Z,2026-04-29T11:02:15Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sshd-session,12345,Failed password for invalid user deploy from 203.0.113.10 port 42125 ssh2,syslog-collector-01,Syslog
2026-04-29T11:02:51Z,2026-04-29T11:02:51Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,35237,(www-data) CMD (/etc/munin/plugins/check-disk-7193 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:03:12Z,2026-04-29T11:03:12Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sshd-session,32264,pam_unix(sshd:session): session opened for user postgres by (uid=0),syslog-collector-01,Syslog
2026-04-29T11:03:19Z,2026-04-29T11:03:19Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,dbus-daemon,21822,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T11:04:40Z,2026-04-29T11:04:40Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,mail,warning,sudo,47539,deploy : TTY=pts/0 ; PWD=/home/deploy ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T11:06:14Z,2026-04-29T11:06:14Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,info,systemd,51751,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T11:06:25Z,2026-04-29T11:06:25Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,systemd,37482,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T11:06:28Z,2026-04-29T11:06:28Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sshd-session,12345,Failed password for jenkins from 198.51.100.55 port 42120 ssh2,syslog-collector-01,Syslog
2026-04-29T11:07:33Z,2026-04-29T11:07:33Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,systemd,59676,Stopped Session 7277 of user backup.,syslog-collector-01,Syslog
2026-04-29T11:08:21Z,2026-04-29T11:08:21Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,22114,Connection closed by 10.26.51.58 port 35927 [preauth],syslog-collector-01,Syslog
2026-04-29T11:08:36Z,2026-04-29T11:08:36Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,CRON,61327,(backup) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T11:08:55Z,2026-04-29T11:08:55Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,systemd,27336,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T11:09:05Z,2026-04-29T11:09:05Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,apt,38348,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T11:09:29Z,2026-04-29T11:09:29Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,warning,apt,43847,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T11:09:41Z,2026-04-29T11:09:41Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,12345,Failed password for oracle from 209.141.36.144 port 42115 ssh2,syslog-collector-01,Syslog
2026-04-29T11:11:05Z,2026-04-29T11:11:05Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sshd-session,51111,Connection closed by 10.198.239.193 port 43933 [preauth],syslog-collector-01,Syslog
2026-04-29T11:11:40Z,2026-04-29T11:11:40Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,CRON,2471,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T11:11:43Z,2026-04-29T11:11:43Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,notice,CRON,25641,(postgres) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T11:12:06Z,2026-04-29T11:12:06Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,warning,CRON,14388,(postgres) CMD (/etc/munin/plugins/check-disk-8354 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:12:28Z,2026-04-29T11:12:28Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,kernel,18928,"audit: type=1400 audit(3643.3643:3643): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T11:12:40Z,2026-04-29T11:12:40Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,warning,snapd,24043,Connection from 172.17.38.231 closed,syslog-collector-01,Syslog
2026-04-29T11:13:01Z,2026-04-29T11:13:01Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,48197,(jenkins) CMD (/etc/munin/plugins/check-disk-8778 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:13:09Z,2026-04-29T11:13:09Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,apt,32319,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T11:13:17Z,2026-04-29T11:13:17Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,notice,sshd-session,61083,Accepted publickey for postgres from 172.22.8.78 port 1512 ssh2: RSA SHA256:97f65695,syslog-collector-01,Syslog
2026-04-29T11:13:17Z,2026-04-29T11:13:17Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,err,systemd,9792,Reloading.,syslog-collector-01,Syslog
2026-04-29T11:13:41Z,2026-04-29T11:13:41Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,notice,CRON,60323,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T11:13:54Z,2026-04-29T11:13:54Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,sshd-session,12345,Failed password for invalid user test from 91.219.236.18 port 42110 ssh2,syslog-collector-01,Syslog
2026-04-29T11:15:01Z,2026-04-29T11:15:01Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,49700,(backup) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T11:16:01Z,2026-04-29T11:16:01Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,CRON,64556,(postgres) CMD (/etc/munin/plugins/check-disk-3185 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:16:28Z,2026-04-29T11:16:28Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,3036,(root) CMD (/usr/bin/check.sh),syslog-collector-01,Syslog
2026-04-29T11:17:43Z,2026-04-29T11:17:43Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,10201,Accepted publickey for deploy from 10.96.14.247 port 19297 ssh2: RSA SHA256:f8321fd7,syslog-collector-01,Syslog
2026-04-29T11:18:07Z,2026-04-29T11:18:07Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sshd-session,12345,Failed password for ubuntu from 185.220.101.5 port 42105 ssh2,syslog-collector-01,Syslog
2026-04-29T11:18:21Z,2026-04-29T11:18:21Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,info,systemd,18219,Reloading.,syslog-collector-01,Syslog
2026-04-29T11:18:57Z,2026-04-29T11:18:57Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,systemd,36757,Stopped Session 9375 of user postgres.,syslog-collector-01,Syslog
2026-04-29T11:22:20Z,2026-04-29T11:22:20Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sshd-session,12345,Failed password for postgres from 45.140.17.22 port 42100 ssh2,syslog-collector-01,Syslog
2026-04-29T11:22:23Z,2026-04-29T11:22:23Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,snapd,10258,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T11:24:11Z,2026-04-29T11:24:11Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,notice,CRON,51604,(backup) CMD (/etc/munin/plugins/check-disk-316 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:26:09Z,2026-04-29T11:26:09Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd-resolved,57022,DNSSEC validation failed for question example.com IN A: signature-expired,syslog-collector-01,Syslog
2026-04-29T11:26:33Z,2026-04-29T11:26:33Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,12345,Failed password for invalid user admin from 203.0.113.40 port 42095 ssh2,syslog-collector-01,Syslog
2026-04-29T11:26:35Z,2026-04-29T11:26:35Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,kernel,48141,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T11:26:55Z,2026-04-29T11:26:55Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,snapd,32661,Connection from 172.16.168.206 closed,syslog-collector-01,Syslog
2026-04-29T11:27:47Z,2026-04-29T11:27:47Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,apt,4971,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T11:27:58Z,2026-04-29T11:27:58Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,warning,CRON,47201,(ubuntu) CMD (/etc/munin/plugins/check-disk-1530 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:29:46Z,2026-04-29T11:29:46Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,sshd-session,12345,Failed password for root from 203.0.113.20 port 42090 ssh2,syslog-collector-01,Syslog
2026-04-29T11:31:11Z,2026-04-29T11:31:11Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,systemd,125,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T11:31:53Z,2026-04-29T11:31:53Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,kernel,47093,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T11:31:54Z,2026-04-29T11:31:54Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,warning,CRON,61543,(postgres) CMD (/etc/munin/plugins/check-disk-3581 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:32:12Z,2026-04-29T11:32:12Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,47812,pam_unix(sshd:session): session opened for user backup by (uid=0),syslog-collector-01,Syslog
2026-04-29T11:32:31Z,2026-04-29T11:32:31Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,info,sudo,35100,root : TTY=pts/0 ; PWD=/home/root ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T11:32:40Z,2026-04-29T11:32:40Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,debug,CRON,2008,(deploy) CMD (/etc/munin/plugins/check-disk-7430 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:33:26Z,2026-04-29T11:33:26Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,kernel,13501,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T11:33:57Z,2026-04-29T11:33:57Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,apt,26476,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T11:33:59Z,2026-04-29T11:33:59Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sshd-session,12345,Failed password for www-data from 203.0.113.10 port 42085 ssh2,syslog-collector-01,Syslog
2026-04-29T11:34:09Z,2026-04-29T11:34:09Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,53546,Reloading.,syslog-collector-01,Syslog
2026-04-29T11:34:58Z,2026-04-29T11:34:58Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,user,info,apt,60828,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T11:35:16Z,2026-04-29T11:35:16Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,apt,15629,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T11:35:29Z,2026-04-29T11:35:29Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,warning,sshd-session,5540,Connection closed by 172.16.12.142 port 26073 [preauth],syslog-collector-01,Syslog
2026-04-29T11:36:06Z,2026-04-29T11:36:06Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,err,sshd-session,28966,Connection closed by 10.129.125.146 port 19122 [preauth],syslog-collector-01,Syslog
2026-04-29T11:36:40Z,2026-04-29T11:36:40Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,sshd-session,15181,Connection closed by 172.28.75.32 port 21071 [preauth],syslog-collector-01,Syslog
2026-04-29T11:36:56Z,2026-04-29T11:36:56Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,user,warning,CRON,1019,(ubuntu) CMD (/etc/munin/plugins/check-disk-5757 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:37:46Z,2026-04-29T11:37:46Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,CRON,9150,(backup) CMD (/etc/munin/plugins/check-disk-515 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:38:12Z,2026-04-29T11:38:12Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sshd-session,12345,Failed password for invalid user deploy from 198.51.100.55 port 42080 ssh2,syslog-collector-01,Syslog
2026-04-29T11:38:52Z,2026-04-29T11:38:52Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,CRON,48932,(deploy) CMD (/etc/munin/plugins/check-disk-5345 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:38:56Z,2026-04-29T11:38:56Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,8872,(root) CMD (find /tmp -mtime +7 -delete),syslog-collector-01,Syslog
2026-04-29T11:40:43Z,2026-04-29T11:40:43Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,warning,sudo,528,www-data : TTY=pts/0 ; PWD=/home/www-data ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T11:41:02Z,2026-04-29T11:41:02Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,dbus-daemon,5293,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T11:41:21Z,2026-04-29T11:41:21Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,notice,sshd-session,59995,Connection closed by 10.167.65.33 port 14206 [preauth],syslog-collector-01,Syslog
2026-04-29T11:42:25Z,2026-04-29T11:42:25Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,12345,Failed password for jenkins from 209.141.36.144 port 42075 ssh2,syslog-collector-01,Syslog
2026-04-29T11:42:44Z,2026-04-29T11:42:44Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,info,CRON,60152,(ubuntu) CMD (/etc/munin/plugins/check-disk-9335 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T11:44:51Z,2026-04-29T11:44:51Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sshd-session,4456,pam_unix(sshd:session): session closed for user ubuntu,syslog-collector-01,Syslog
2026-04-29T11:45:18Z,2026-04-29T11:45:18Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,sshd-session,7417,Accepted publickey for backup from 172.20.187.166 port 19447 ssh2: RSA SHA256:d30eccb7,syslog-collector-01,Syslog
2026-04-29T11:45:58Z,2026-04-29T11:45:58Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,32626,(root) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T11:46:38Z,2026-04-29T11:46:38Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,sshd-session,12345,Failed password for oracle from 91.219.236.18 port 42070 ssh2,syslog-collector-01,Syslog
2026-04-29T11:46:46Z,2026-04-29T11:46:46Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,warning,sudo,43118,postgres : TTY=pts/0 ; PWD=/home/postgres ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T11:48:14Z,2026-04-29T11:48:14Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sshd-session,1240,Accepted publickey for postgres from 10.70.124.68 port 31989 ssh2: RSA SHA256:bb377452,syslog-collector-01,Syslog
2026-04-29T11:48:24Z,2026-04-29T11:48:24Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sudo,46254,root : TTY=pts/0 ; PWD=/home/root ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T11:49:10Z,2026-04-29T11:49:10Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,info,systemd-resolved,65174,DNSSEC validation failed for question example.com IN A: signature-expired,syslog-collector-01,Syslog
