TimeGenerated,Date,Time,sSiteName,sComputerName,sIP,csMethod,csUriStem,csUriQuery,sPort,csUserName,cIP,csUserAgent,scStatus,scSubStatus,scWin32Status,scBytes,csBytes,TimeTaken,Computer,Type
2026-04-29T11:46:18Z,2026-04-29,11:46:18,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,10.216.207.31,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,26609,3760,2309,SVR-WEB-02,W3CIISLog
2026-04-29T11:46:24Z,2026-04-29,11:46:24,W3SVC1,SVR-WEB-01,10.0.20.10,PUT,/index.html,-,443,-,203.0.113.20,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,9995,2106,4174,SVR-WEB-01,W3CIISLog
2026-04-29T11:46:28Z,2026-04-29,11:46:28,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,10.48.234.154,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,7099,2612,4711,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:46:54Z,2026-04-29,11:46:54,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin/users,-,443,-,203.0.113.30,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,403,0,0,44959,2830,2091,SVR-WEB-01,W3CIISLog
2026-04-29T11:47:05Z,2026-04-29,11:47:05,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,198.51.100.55,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,39451,815,3023,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:47:39Z,2026-04-29,11:47:39,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/main.css,-,443,-,10.177.178.19,curl/7.81.0,200,0,0,16540,3900,1278,SVR-WEB-02,W3CIISLog
2026-04-29T11:47:43Z,2026-04-29,11:47:43,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/users,-,443,-,203.0.113.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,4308,3819,4575,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:47:59Z,2026-04-29,11:47:59,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,172.29.135.75,curl/7.81.0,200,0,0,21998,2234,485,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:48:39Z,2026-04-29,11:48:39,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/index.html,-,443,-,10.34.104.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,47626,3858,3501,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:48:56Z,2026-04-29,11:48:56,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/index.html,-,443,-,52.96.165.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,12811,4715,3965,SVR-WEB-01,W3CIISLog
2026-04-29T11:49:07Z,2026-04-29,11:49:07,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/favicon.ico,-,443,-,172.30.197.208,python-requests/2.28.1,200,0,0,26847,4103,2907,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:49:40Z,2026-04-29,11:49:40,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/login,-,443,-,157.240.22.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,15498,3039,2679,SVR-WEB-02,W3CIISLog
2026-04-29T11:49:55Z,2026-04-29,11:49:55,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/wp-admin,-,443,-,10.7.240.48,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,26378,2386,3285,SVR-WEB-02,W3CIISLog
2026-04-29T11:50:07Z,2026-04-29,11:50:07,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/main.css,-,443,-,10.220.181.155,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,15340,546,4041,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:50:32Z,2026-04-29,11:50:32,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/app.js,-,443,-,10.210.18.152,curl/7.81.0,200,0,0,46551,1992,3030,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:51:31Z,2026-04-29,11:51:31,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/static/app.js,-,443,-,151.101.1.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,5546,2008,3504,SVR-WEB-01,W3CIISLog
2026-04-29T11:52:10Z,2026-04-29,11:52:10,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/,-,443,-,10.139.121.148,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,34482,1176,2556,SVR-WEB-02,W3CIISLog
2026-04-29T11:52:30Z,2026-04-29,11:52:30,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/users,-,443,-,172.27.66.52,python-requests/2.28.1,200,0,0,19365,398,1456,SVR-WEB-02,W3CIISLog
2026-04-29T11:52:49Z,2026-04-29,11:52:49,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/users,-,443,-,198.51.100.55,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,31806,1507,4498,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:53:31Z,2026-04-29,11:53:31,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/wp-admin,-,443,-,10.231.210.246,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,33398,3843,1625,SVR-WEB-01,W3CIISLog
2026-04-29T11:53:36Z,2026-04-29,11:53:36,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/health,-,443,-,198.51.100.55,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,10661,2893,3127,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:54:01Z,2026-04-29,11:54:01,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/wp-admin,-,443,-,10.177.158.65,curl/7.81.0,404,0,0,21830,3090,2350,SVR-WEB-02,W3CIISLog
2026-04-29T11:54:01Z,2026-04-29,11:54:01,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,198.51.100.55,curl/7.81.0,403,0,0,10488,3681,867,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:54:07Z,2026-04-29,11:54:07,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/logout,-,443,-,157.240.22.35,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,408,1406,574,SVR-WEB-02,W3CIISLog
2026-04-29T11:54:11Z,2026-04-29,11:54:11,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/admin,-,443,-,13.107.42.14,python-requests/2.28.1,401,0,0,38962,1257,1712,SVR-WEB-02,W3CIISLog
2026-04-29T11:54:13Z,2026-04-29,11:54:13,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/api/v1/login,-,443,-,185.220.101.5,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,401,0,0,48396,199,4399,SVR-WEB-01,W3CIISLog
2026-04-29T11:54:21Z,2026-04-29,11:54:21,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/,-,443,-,40.99.4.34,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,21864,3959,2183,SVR-WEB-02,W3CIISLog
2026-04-29T11:54:35Z,2026-04-29,11:54:35,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/api/v1/orders,-,443,-,172.19.12.176,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,22472,2190,2124,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:55:00Z,2026-04-29,11:55:00,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,40.99.4.34,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,401,0,0,29049,2172,1253,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:55:02Z,2026-04-29,11:55:02,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/.env,-,443,-,10.25.45.183,python-requests/2.28.1,404,0,0,15801,4037,1372,SVR-WEB-02,W3CIISLog
2026-04-29T11:55:50Z,2026-04-29,11:55:50,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,172.18.119.108,python-requests/2.28.1,200,0,0,47634,3940,3368,SVR-WEB-02,W3CIISLog
2026-04-29T11:56:24Z,2026-04-29,11:56:24,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin/users,-,443,-,203.0.113.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,403,0,0,18617,848,274,SVR-WEB-01,W3CIISLog
2026-04-29T11:56:42Z,2026-04-29,11:56:42,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,10.244.93.189,python-requests/2.28.1,200,0,0,26175,1957,3686,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:56:48Z,2026-04-29,11:56:48,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/users,-,443,-,10.224.91.75,curl/7.81.0,200,0,0,13121,2826,813,SVR-WEB-01,W3CIISLog
2026-04-29T11:57:16Z,2026-04-29,11:57:16,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,172.20.213.123,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,5238,4285,2235,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:57:18Z,2026-04-29,11:57:18,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/admin/users,-,443,-,10.161.250.72,python-requests/2.28.1,403,0,0,663,792,3365,SVR-WEB-02,W3CIISLog
2026-04-29T11:57:19Z,2026-04-29,11:57:19,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/wp-admin,-,443,-,203.0.113.10,python-requests/2.28.1,404,0,0,7432,1487,1797,SVR-WEB-01,W3CIISLog
2026-04-29T11:58:30Z,2026-04-29,11:58:30,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,52.96.165.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,18224,2555,4501,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:58:44Z,2026-04-29,11:58:44,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/app.js,-,443,-,10.125.16.77,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,24715,975,3152,SVR-WEB-02,W3CIISLog
2026-04-29T11:58:49Z,2026-04-29,11:58:49,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/logout,-,443,-,172.29.63.200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,2984,3726,3443,SVR-WEB-LX-01,W3CIISLog
2026-04-29T11:59:08Z,2026-04-29,11:59:08,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/index.html,-,443,-,20.232.97.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,48121,2579,2528,SVR-WEB-02,W3CIISLog
2026-04-29T11:59:57Z,2026-04-29,11:59:57,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/logout,-,443,-,20.232.97.97,curl/7.81.0,200,0,0,9919,1508,813,SVR-WEB-02,W3CIISLog
2026-04-29T12:00:02Z,2026-04-29,12:00:02,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/login,-,443,-,172.23.217.111,python-requests/2.28.1,200,0,0,19546,3925,3740,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:00:47Z,2026-04-29,12:00:47,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/wp-admin,-,443,-,20.232.97.97,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,404,0,0,11445,1534,4297,SVR-WEB-01,W3CIISLog
2026-04-29T12:01:21Z,2026-04-29,12:01:21,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/,-,443,-,10.178.234.22,curl/7.81.0,200,0,0,2237,1841,914,SVR-WEB-01,W3CIISLog
2026-04-29T12:01:43Z,2026-04-29,12:01:43,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/app.js,-,443,-,10.108.137.192,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,37372,2489,4798,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:01:48Z,2026-04-29,12:01:48,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/app.js,-,443,-,10.105.85.115,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,11250,2894,4481,SVR-WEB-02,W3CIISLog
2026-04-29T12:02:31Z,2026-04-29,12:02:31,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/logout,-,443,-,10.194.234.156,curl/7.81.0,200,0,0,7654,2702,4158,SVR-WEB-02,W3CIISLog
2026-04-29T12:03:08Z,2026-04-29,12:03:08,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/users,-,443,-,10.9.160.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,42299,3708,1171,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:03:45Z,2026-04-29,12:03:45,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/index.html,-,443,-,10.166.124.127,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,41019,3417,2673,SVR-WEB-02,W3CIISLog
2026-04-29T12:04:07Z,2026-04-29,12:04:07,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/logout,-,443,-,52.96.165.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,34446,371,250,SVR-WEB-02,W3CIISLog
2026-04-29T12:04:15Z,2026-04-29,12:04:15,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/api/v1/login,-,443,-,10.194.237.195,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,401,0,0,22528,2776,1485,SVR-WEB-01,W3CIISLog
2026-04-29T12:04:41Z,2026-04-29,12:04:41,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin,-,443,-,10.62.62.88,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,401,0,0,29097,1461,1757,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:04:49Z,2026-04-29,12:04:49,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/orders,-,443,-,10.66.27.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,33743,2861,1716,SVR-WEB-02,W3CIISLog
2026-04-29T12:04:49Z,2026-04-29,12:04:49,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/.env,-,443,-,185.220.101.5,python-requests/2.28.1,404,0,0,49938,3776,4208,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:05:04Z,2026-04-29,12:05:04,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/favicon.ico,-,443,-,199.232.65.69,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,9549,3753,3527,SVR-WEB-01,W3CIISLog
2026-04-29T12:05:19Z,2026-04-29,12:05:19,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/api/v1/orders,-,443,-,172.20.203.92,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,38650,2935,1579,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:05:39Z,2026-04-29,12:05:39,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/index.html,-,443,-,23.40.44.17,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,7634,4054,4959,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:05:44Z,2026-04-29,12:05:44,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/favicon.ico,-,443,-,199.232.65.69,python-requests/2.28.1,200,0,0,43237,776,272,SVR-WEB-01,W3CIISLog
2026-04-29T12:06:12Z,2026-04-29,12:06:12,W3SVC1,SVR-WEB-LX-01,10.0.30.10,OPTIONS,/admin,-,443,-,10.47.63.12,curl/7.81.0,401,0,0,18020,3021,1432,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:06:25Z,2026-04-29,12:06:25,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,10.16.239.98,curl/7.81.0,403,0,0,48666,4648,3867,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:06:40Z,2026-04-29,12:06:40,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin,-,443,-,10.107.90.249,python-requests/2.28.1,401,0,0,8950,3297,1244,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:07:10Z,2026-04-29,12:07:10,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/app.js,-,443,-,172.26.182.186,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,16230,3824,4890,SVR-WEB-02,W3CIISLog
2026-04-29T12:07:38Z,2026-04-29,12:07:38,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/.env,-,443,-,10.7.89.67,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,36837,2783,737,SVR-WEB-02,W3CIISLog
2026-04-29T12:07:38Z,2026-04-29,12:07:38,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/,-,443,-,10.21.0.95,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,13565,1594,3574,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:07:45Z,2026-04-29,12:07:45,W3SVC2,SVR-WEB-02,10.0.20.11,PUT,/logout,-,443,-,10.49.207.223,python-requests/2.28.1,200,0,0,18748,2663,2270,SVR-WEB-02,W3CIISLog
2026-04-29T12:07:59Z,2026-04-29,12:07:59,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/wp-admin,-,443,-,23.40.44.17,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,16531,1124,1032,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:08:03Z,2026-04-29,12:08:03,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,203.0.113.10,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,44786,3127,2821,SVR-WEB-02,W3CIISLog
2026-04-29T12:08:34Z,2026-04-29,12:08:34,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,203.0.113.10,python-requests/2.28.1,401,0,0,486,1847,2531,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:08:48Z,2026-04-29,12:08:48,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/favicon.ico,-,443,-,10.249.102.206,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,25220,3754,3649,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:09:00Z,2026-04-29,12:09:00,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/.env,-,443,-,10.145.165.243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,404,0,0,48685,147,4050,SVR-WEB-02,W3CIISLog
2026-04-29T12:09:19Z,2026-04-29,12:09:19,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/wp-admin,-,443,-,157.240.22.35,curl/7.81.0,404,0,0,10036,2004,1967,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:09:43Z,2026-04-29,12:09:43,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/health,-,443,-,104.18.32.115,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,4808,712,3032,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:11:01Z,2026-04-29,12:11:01,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/login,-,443,-,10.100.128.79,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,29958,4191,833,SVR-WEB-01,W3CIISLog
2026-04-29T12:11:17Z,2026-04-29,12:11:17,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,203.0.113.30,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,6973,2883,2549,SVR-WEB-02,W3CIISLog
2026-04-29T12:11:21Z,2026-04-29,12:11:21,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin/users,-,443,-,192.168.174.209,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),403,0,0,42298,719,253,SVR-WEB-02,W3CIISLog
2026-04-29T12:11:29Z,2026-04-29,12:11:29,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/api/users,-,443,-,73.45.12.11,Mozilla/5.0 (Windows NT 10.0),200,0,0,41512,1427,3093,SVR-WEB-01,W3CIISLog
2026-04-29T12:12:00Z,2026-04-29,12:12:00,W3SVC1,SVR-WEB-01,10.0.20.10,PUT,/api/v1/health,-,443,-,10.52.77.47,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,9675,2399,708,SVR-WEB-01,W3CIISLog
2026-04-29T12:14:03Z,2026-04-29,12:14:03,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/index.html,-,443,-,104.18.32.115,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,24199,3650,1419,SVR-WEB-01,W3CIISLog
2026-04-29T12:14:15Z,2026-04-29,12:14:15,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/favicon.ico,-,443,-,13.107.42.14,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,28296,1818,2203,SVR-WEB-02,W3CIISLog
2026-04-29T12:14:36Z,2026-04-29,12:14:36,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin/users,-,443,-,10.12.214.90,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,403,0,0,22992,140,3598,SVR-WEB-01,W3CIISLog
2026-04-29T12:14:56Z,2026-04-29,12:14:56,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/app.js,-,443,-,203.0.113.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,2028,1724,2023,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:15:34Z,2026-04-29,12:15:34,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/logout,-,443,-,10.190.85.206,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,12716,4640,1889,SVR-WEB-01,W3CIISLog
2026-04-29T12:15:39Z,2026-04-29,12:15:39,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/wp-admin,-,443,-,10.120.183.44,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,404,0,0,46674,2490,2320,SVR-WEB-02,W3CIISLog
2026-04-29T12:15:57Z,2026-04-29,12:15:57,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/logout,-,443,-,40.99.4.34,curl/7.81.0,200,0,0,24259,3126,1436,SVR-WEB-02,W3CIISLog
2026-04-29T12:16:58Z,2026-04-29,12:16:58,W3SVC1,SVR-WEB-LX-01,10.0.30.10,OPTIONS,/wp-admin,-,443,-,10.147.14.209,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,47366,291,2124,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:17:08Z,2026-04-29,12:17:08,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/,-,443,-,172.26.8.42,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,20412,4669,2233,SVR-WEB-01,W3CIISLog
2026-04-29T12:17:13Z,2026-04-29,12:17:13,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,198.51.100.55,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,1935,2527,4637,SVR-WEB-01,W3CIISLog
2026-04-29T12:17:18Z,2026-04-29,12:17:18,W3SVC1,SVR-WEB-01,10.0.20.10,PUT,/favicon.ico,-,443,-,203.0.113.10,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,31831,4989,1692,SVR-WEB-01,W3CIISLog
2026-04-29T12:17:20Z,2026-04-29,12:17:20,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/admin/users,-,443,-,10.181.155.144,curl/7.81.0,403,0,0,23489,273,3961,SVR-WEB-02,W3CIISLog
2026-04-29T12:17:23Z,2026-04-29,12:17:23,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/wp-admin,-,443,-,52.96.165.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,41009,2562,3005,SVR-WEB-01,W3CIISLog
2026-04-29T12:17:45Z,2026-04-29,12:17:45,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/favicon.ico,-,443,-,10.4.99.96,curl/7.81.0,200,0,0,27653,4708,3116,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:18:00Z,2026-04-29,12:18:00,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,203.0.113.20,curl/7.81.0,401,0,0,28831,3925,2274,SVR-WEB-01,W3CIISLog
2026-04-29T12:18:09Z,2026-04-29,12:18:09,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/api/v1/users,-,443,-,104.18.32.115,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,15641,3010,3769,SVR-WEB-02,W3CIISLog
2026-04-29T12:18:26Z,2026-04-29,12:18:26,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin/users,-,443,-,203.0.113.30,curl/7.81.0,403,0,0,34363,3345,2518,SVR-WEB-02,W3CIISLog
2026-04-29T12:18:45Z,2026-04-29,12:18:45,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/users,-,443,-,13.107.42.14,python-requests/2.28.1,200,0,0,45587,660,2135,SVR-WEB-LX-01,W3CIISLog
2026-04-29T12:19:16Z,2026-04-29,12:19:16,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/static/main.css,-,443,-,157.240.22.35,curl/7.81.0,200,0,0,39965,396,630,SVR-WEB-01,W3CIISLog
2026-04-29T12:19:24Z,2026-04-29,12:19:24,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/wp-admin,-,443,-,10.175.250.157,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,6911,547,3752,SVR-WEB-02,W3CIISLog
2026-04-29T12:19:57Z,2026-04-29,12:19:57,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,10.170.175.54,python-requests/2.28.1,200,0,0,6286,3218,807,SVR-WEB-LX-01,W3CIISLog
